score,unit,stratum,storm,metric,polygon_subset,value_new,value_ref,ci_lo_new,ci_lo_ref,ci_hi_new,ci_hi_ref,n_units_new,n_units_ref,n_polygons_new,n_polygons_ref,score_role_new,score_role_ref,post_hoc_design_new,post_hoc_design_ref,confirmatory_new,confirmatory_ref,_merge
past_flood_pre2022,area,ALL,2024-09-20,observed-label_auc_diff,urban,-0.0982130523991456,-0.0982130523992614,-0.1832264817810291,-0.1832264817811177,0.0112594190205958,0.0112594190202495,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.05,agricultural,0.0095368438650962,0.0095368438650936,,,,,1506,1506,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.05,all,0.0184141306057565,0.0184141306057536,,,,,1674,1674,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.05,no_landuse_attr,0.7192581942985686,0.7192581942985119,,,,,96,96,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.05,urban,0.4276043670466206,0.4276043670466978,,,,,72,72,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.1,agricultural,0.0714283823423432,0.0714283823423394,,,,,1506,1506,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.1,all,0.0798974149163185,0.079897414916314,,,,,1674,1674,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.1,no_landuse_attr,0.7531382505859335,0.7531382505858736,,,,,96,96,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.1,urban,0.4493122919339602,0.449312291933913,,,,,72,72,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.2,agricultural,0.2009314222241389,0.2009314222241316,,,,,1506,1506,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.2,all,0.2082812333312773,0.2082812333312705,,,,,1674,1674,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.2,no_landuse_attr,0.7858079644624463,0.7858079644624656,,,,,96,96,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.2,urban,0.5594100509382494,0.5594100509382485,,,,,72,72,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.3,agricultural,0.2862995377589635,0.2862995377589565,,,,,1506,1506,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.3,all,0.2928964916107028,0.2928964916106963,,,,,1674,1674,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.3,no_landuse_attr,0.8085387470760039,0.808538747076037,,,,,96,96,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.3,urban,0.6204089335702783,0.6204089335702724,,,,,72,72,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.5,agricultural,0.4535095213776132,0.4535095213776061,,,,,1506,1506,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.5,all,0.4589379919885776,0.4589379919885707,,,,,1674,1674,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.5,no_landuse_attr,0.8319897194037463,0.8319897194037787,,,,,96,96,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,capture_0.5,urban,0.96057167595968,0.9605716759596832,,,,,72,72,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc,agricultural,0.5307720904656874,0.530772090465682,0.4268288681022983,0.4268288681022958,0.6456265705868571,0.6456265705868534,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc,all,0.535280708344887,0.5352807083448821,0.4357473921655922,0.4357473921655878,0.647557983732505,0.647557983732502,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc,no_landuse_attr,0.8749232823278521,0.8749232823278604,0.6054485494361264,0.6054485494362992,0.9811477011994828,0.9811477011994776,20,20,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc,urban,0.8169368001270444,0.8169368001270613,0.7505847767956411,0.7505847767956217,0.8996816048440321,0.8996816048439753,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc_diff,agricultural,0.0890546164995337,0.0890546164995284,-0.0165720657966136,-0.0165720657966162,0.2051618325366024,0.2051618325366032,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc_diff,all,0.0877795085831825,0.0877795085831778,-0.0148525681225256,-0.0148525681225262,0.2017760935292924,0.2017760935292929,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc_diff,no_landuse_attr,0.0152035155651859,0.0152035155652556,-0.2172312282561996,-0.2172312282560396,0.2740956629613328,0.274095662961504,20,20,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,ALL,observed-label_auc_diff,urban,-0.0982130523991456,-0.0982130523992614,-0.1832264817810291,-0.1832264817811177,0.0112594190205958,0.0112594190202495,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.05,agricultural,0.0095368438650962,0.0095368438650936,0.0095368438650962,0.0095368438650936,0.0095368438650962,0.0095368438650936,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.05,all,0.2288934514416159,0.2288934514416608,0.0462792024305492,0.0462792024306568,0.5259944539118758,0.5259944539118978,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.05,no_landuse_attr,0.4347878674600636,0.4347878674600766,0.1125078991239993,0.1125078991241119,0.757067835796128,0.7570678357960414,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.05,urban,0.4276043670466206,0.4276043670466978,0.4276043670466206,0.4276043670466978,0.4276043670466206,0.4276043670466978,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.1,agricultural,0.0714283823423432,0.0714283823423394,0.0714283823423432,0.0714283823423394,0.0714283823423432,0.0714283823423394,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.1,all,0.3112651764831122,0.3112651764833447,0.1122006218536968,0.1122006218536986,0.5435010275144501,0.5435010275144195,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.1,no_landuse_attr,0.5182737344269661,0.5182737344271631,0.2463430769889927,0.2463430769894813,0.7902043918649395,0.7902043918648447,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.1,urban,0.4493122919339602,0.449312291933913,0.4493122919339602,0.449312291933913,0.4493122919339602,0.449312291933913,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.2,agricultural,0.2009314222241389,0.2009314222241316,0.2009314222241389,0.2009314222241316,0.2009314222241389,0.2009314222241316,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.2,all,0.4305214231417596,0.4305214231419988,0.2754623925315381,0.2754623925320197,0.5929120428443726,0.5929120428445824,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.2,no_landuse_attr,0.6111561905341849,0.6111561905344289,0.4204158302882911,0.4204158302887945,0.8201406984698911,0.82014069846991,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.2,urban,0.5594100509382494,0.5594100509382485,0.5594100509382494,0.5594100509382485,0.5594100509382494,0.5594100509382485,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.3,agricultural,0.2862995377589635,0.2862995377589565,0.2862995377589635,0.2862995377589565,0.2862995377589635,0.2862995377589565,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.3,all,0.574865025786792,0.5748650257871881,0.3845295289879461,0.3845295289886149,0.7652005225856378,0.7652005225857612,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.3,no_landuse_attr,0.7342885533849912,0.7342885533853921,0.5725674886873264,0.572567488688407,0.8916027187894989,0.8916027187896505,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.3,urban,0.6204089335702783,0.6204089335702724,0.6204089335702783,0.6204089335702724,0.6204089335702783,0.6204089335702724,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.5,agricultural,0.4535095213776132,0.4535095213776061,0.4535095213776132,0.4535095213776061,0.4535095213776132,0.4535095213776061,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.5,all,0.6586509919804457,0.6586509919809598,0.5120603952095105,0.5120603952094945,0.8100536065903478,0.8100536065905547,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.5,no_landuse_attr,0.7878497850101718,0.7878497850106887,0.6610574342863916,0.6610574342872781,0.9146421357339518,0.9146421357340994,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,capture_0.5,urban,0.96057167595968,0.9605716759596832,0.96057167595968,0.9605716759596832,0.96057167595968,0.9605716759596832,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc,agricultural,0.5307720904656874,0.530772090465682,0.5307720904656874,0.530772090465682,0.5307720904656874,0.530772090465682,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc,all,0.6876510946323987,0.6876510946326306,0.5865130642067355,0.5865130642067713,0.7778329965416715,0.7778329965417377,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc,no_landuse_attr,0.7922907132398221,0.7922907132400514,0.6986072231487893,0.6986072231493826,0.9004319200290057,0.9004319200290338,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc,urban,0.8169368001270444,0.8169368001270613,0.8169368001270444,0.8169368001270613,0.8169368001270444,0.8169368001270613,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc_diff,agricultural,0.0890546164995337,0.0890546164995284,0.0890546164995337,0.0890546164995284,0.0890546164995337,0.0890546164995284,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc_diff,all,-0.0124516354393155,-0.0124516354392757,-0.0860576752936269,-0.0860576752936737,0.0587872899449373,0.0587872899449439,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc_diff,no_landuse_attr,-0.0198321986587672,-0.0198321986587121,-0.0860576752936269,-0.0860576752936737,0.0366456002865823,0.0366456002866347,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,area,ALL,MACRO,observed-label_auc_diff,urban,-0.0982130523991456,-0.0982130523992614,-0.0982130523991456,-0.0982130523992614,-0.0982130523991456,-0.0982130523992614,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2023-08-10,observed-label_auc,all,0.8057120729436088,0.8057120729436077,0.4176936416454779,0.4176936416454772,1.0,1.0,3,3,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2023-08-10,observed-label_auc,no_landuse_attr,0.8057120729436088,0.8057120729436077,0.4176936416454779,0.4176936416454772,1.0,1.0,3,3,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2023-08-10,observed-label_auc_diff,all,0.0138115032446856,0.0138115032446841,-0.5378627682242605,-0.5378627682242609,0.5598993096021101,0.5598993096021075,3,3,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2023-08-10,observed-label_auc_diff,no_landuse_attr,0.0138115032446856,0.0138115032446841,-0.5378627682242605,-0.5378627682242609,0.5598993096021101,0.5598993096021075,3,3,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,capture_0.2,all,0.3319416659892723,0.3319416659892739,,,,,5,5,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,capture_0.2,no_landuse_attr,0.3319416659892723,0.3319416659892739,,,,,5,5,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,observed-label_auc,all,0.6980358120390467,0.6980358120390537,0.4369897702751348,0.4369897702751254,0.9098335096915602,0.9098335096915704,5,5,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,observed-label_auc,no_landuse_attr,0.6980358120390467,0.6980358120390537,0.4369897702751348,0.4369897702751254,0.9098335096915602,0.9098335096915704,5,5,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,observed-label_auc_diff,all,0.0096205316527346,0.0096205316527383,-0.3482618733414555,-0.3482618733414629,0.2492550915704561,0.249255091570466,5,5,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-07-24,observed-label_auc_diff,no_landuse_attr,0.0096205316527346,0.0096205316527383,-0.3482618733414555,-0.3482618733414629,0.2492550915704561,0.249255091570466,5,5,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.05,agricultural,0.0244507000092616,0.0244507000092617,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.05,all,0.1907630235032903,0.1907630235032904,,,,,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.1,agricultural,0.0823424958296972,0.0823424958296981,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.1,all,0.2513334850250582,0.2513334850250588,,,,,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.2,agricultural,0.2041017090663285,0.2041017090663277,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.2,all,0.3895524774802901,0.3895524774802896,,,,,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.3,agricultural,0.2941012025487443,0.2941012025487438,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.3,all,0.4644701808923528,0.4644701808923525,,,,,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.5,agricultural,0.5867886629131649,0.586788662913163,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,capture_0.5,all,0.7039390679269101,0.7039390679269089,,,,,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc,agricultural,0.5765156865171123,0.576515686517112,0.5324110719073014,0.5324110719073009,0.6158802049574362,0.6158802049574362,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc,all,0.675520546204313,0.675520546204313,0.6391664457518422,0.639166445751842,0.7106433388071695,0.7106433388071693,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc,no_landuse_attr,0.7060768332081365,0.7060768332081366,0.4999256327954326,0.4999256327954326,0.9004782981665438,0.9004782981665438,7,7,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc,urban,0.878462375919226,0.8784623759192263,0.8322730345930914,0.8322730345930918,0.9210606853849452,0.9210606853849452,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc_diff,agricultural,0.1261931255000698,0.1261931255000705,0.082889187420798,0.0828891874207978,0.1669574755042691,0.1669574755042721,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc_diff,all,0.0819418167588447,0.0819418167588454,0.0469399105121009,0.0469399105121012,0.1165828699983963,0.1165828699983966,183,183,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc_diff,no_landuse_attr,0.1204177337214833,0.1204177337214835,-0.1452900726812938,-0.1452900726812938,0.3704629088846714,0.3704629088846717,7,7,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,2024-09-20,observed-label_auc_diff,urban,-0.0151676070822934,-0.0151676070822929,-0.0714015140035497,-0.0714015140035497,0.0435110484655773,0.0435110484655779,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.05,agricultural,0.0244507000092616,0.0244507000092617,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.1,agricultural,0.0823424958296972,0.0823424958296981,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.1,all,0.2601736110182941,0.2601736110182947,,,,,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.2,agricultural,0.2041017090663285,0.2041017090663277,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.2,all,0.3925908760655074,0.3925908760655069,,,,,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.2,no_landuse_attr,0.4829854164973181,0.4829854164973184,,,,,20,20,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.3,agricultural,0.2941012025487443,0.2941012025487438,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.3,all,0.47958185256786,0.4795818525678598,,,,,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.5,agricultural,0.5867886629131649,0.586788662913163,,,,,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,capture_0.5,all,0.7082696399521661,0.7082696399521649,,,,,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc,agricultural,0.5765156865171123,0.576515686517112,0.5324110719073014,0.5324110719073009,0.6158802049574362,0.6158802049574362,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc,all,0.6794789358209026,0.6794789358209027,0.6443517792968868,0.6443517792968873,0.7143037845989492,0.7143037845989493,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc,no_landuse_attr,0.7250074648982284,0.7250074648982301,0.608864379647147,0.608864379647147,0.834927292653543,0.8349272926535454,20,20,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc,urban,0.878462375919226,0.8784623759192263,0.8322730345930914,0.8322730345930918,0.9210606853849452,0.9210606853849452,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc_diff,agricultural,0.1261931255000698,0.1261931255000705,0.082889187420798,0.0828891874207978,0.1669574755042691,0.1669574755042721,119,119,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc_diff,all,0.0735829153801098,0.0735829153801105,0.0373620196882136,0.0373620196882137,0.1079217389460766,0.1079217389460787,196,196,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc_diff,no_landuse_attr,0.0134911541841662,0.013491154184167,-0.1351835642210619,-0.1351835642210651,0.1547003679597315,0.1547003679597381,20,20,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,ALL,observed-label_auc_diff,urban,-0.0151676070822934,-0.0151676070822929,-0.0714015140035497,-0.0714015140035497,0.0435110484655773,0.0435110484655779,57,57,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.05,agricultural,0.0244507000092616,0.0244507000092617,0.0244507000092616,0.0244507000092617,0.0244507000092616,0.0244507000092617,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.1,agricultural,0.0823424958296972,0.0823424958296981,0.0823424958296972,0.0823424958296981,0.0823424958296972,0.0823424958296981,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.1,all,0.3795000379229312,0.3795000379229314,0.2256667425125291,0.2256667425125293,0.5628333712562645,0.5628333712562646,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.2,agricultural,0.2041017090663285,0.2041017090663277,0.2041017090663285,0.2041017090663277,0.2041017090663285,0.2041017090663277,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.2,all,0.4470402025340573,0.4470402025340575,0.3489562494919542,0.3489562494919555,0.5973881193700725,0.5973881193700724,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.2,no_landuse_attr,0.4925092260211275,0.492509226021128,0.3659708329946362,0.3659708329946369,0.6190476190476191,0.6190476190476191,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.3,agricultural,0.2941012025487443,0.2941012025487438,0.2941012025487443,0.2941012025487438,0.2941012025487443,0.2941012025487438,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.3,all,0.6327842118897549,0.6327842118897548,0.5150193023359313,0.5150193023359311,0.75,0.75,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.5,agricultural,0.5867886629131649,0.586788662913163,0.5867886629131649,0.586788662913163,0.5867886629131649,0.586788662913163,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,capture_0.5,all,0.7426514336483941,0.7426514336483939,0.6853028672967884,0.6853028672967877,0.8,0.8,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc,agricultural,0.5765156865171123,0.576515686517112,0.5765156865171123,0.576515686517112,0.5765156865171123,0.576515686517112,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc,all,0.7273319171208198,0.7273319171208213,0.6867781791216798,0.6867781791216834,0.7787930077174683,0.7787930077174693,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc,no_landuse_attr,0.7349709888717756,0.7349709888717771,0.7020563226235916,0.7020563226235952,0.7808032630097407,0.78080326300974,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc,urban,0.878462375919226,0.8784623759192263,0.878462375919226,0.8784623759192263,0.878462375919226,0.8784623759192263,1,1,57,57,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc_diff,agricultural,0.1261931255000698,0.1261931255000705,0.1261931255000698,0.1261931255000705,0.1261931255000698,0.1261931255000705,1,1,119,119,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc_diff,all,-0.0067884481041733,-0.0067884481041725,-0.0959428572435472,-0.0959428572435476,0.0638876890547667,0.0638876890547682,4,4,196,196,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc_diff,no_landuse_attr,0.0028305311364863,0.0028305311364869,-0.0959428572435472,-0.0959428572435476,0.0927184332042961,0.0927184332042972,4,4,20,20,reference,reference,False,False,False,False,both
past_flood_pre2022,object,ALL,MACRO,observed-label_auc_diff,urban,-0.0151676070822934,-0.0151676070822929,-0.0151676070822934,-0.0151676070822929,-0.0151676070822934,-0.0151676070822929,1,1,57,57,reference,reference,False,False,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.1,all,0.0774947519188508,0.0774947519190685,,,,,6,6,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.1,no_landuse_attr,0.0774947519188508,0.0774947519190685,,,,,6,6,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.2,all,0.3789501582665788,0.3789501582676434,,,,,6,6,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.2,no_landuse_attr,0.3789501582665788,0.3789501582676434,,,,,6,6,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.3,all,0.6466205139965655,0.646620513998382,,,,,6,6,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,capture_0.3,no_landuse_attr,0.6466205139965655,0.646620513998382,,,,,6,6,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,observed-label_auc,all,0.7780399730289503,0.778039973029125,0.7293738318678592,0.7293738318679356,0.8864497678477927,0.8864497678477927,5,5,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,observed-label_auc,no_landuse_attr,0.7780399730289503,0.778039973029125,0.7293738318678592,0.7293738318679356,0.8864497678477927,0.8864497678477927,5,5,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,observed-label_auc_diff,all,-0.0012035826499794,-0.001203582650759,-0.199270436155033,-0.199270436155033,0.198637406136355,0.1986374061358904,5,5,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2022-09-06,observed-label_auc_diff,no_landuse_attr,-0.0012035826499794,-0.001203582650759,-0.199270436155033,-0.199270436155033,0.198637406136355,0.1986374061358904,5,5,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.05,all,0.1464222782526532,0.146422278252381,,,,,42,42,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.05,no_landuse_attr,0.1464222782526532,0.146422278252381,,,,,42,42,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.1,all,0.2656109512076214,0.2656109512074652,,,,,42,42,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.1,no_landuse_attr,0.2656109512076214,0.2656109512074652,,,,,42,42,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.2,all,0.6508742457442483,0.6508742457441279,,,,,42,42,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.2,no_landuse_attr,0.6508742457442483,0.6508742457441279,,,,,42,42,20,20,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.3,all,0.9642870734239662,0.9642870734238802,,,,,42,42,196,196,superseded,superseded,True,True,False,False,both
rf_F0_v1,area,ALL,2023-08-10,capture_0.3,no_landuse_attr,0.9642870734239662,0.9642870734238802,,,,,42,42,20,20,superseded,superseded,True,True,False,False,both
