floor,normalization,aggregation,weights,components,repeat,spearman_vs_baseline,top20_overlap
0.05,minmax,additive,equal,HEV,19,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,20,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,21,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,22,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,23,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,24,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,25,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,26,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,27,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,28,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,29,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,30,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,31,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,32,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,33,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,34,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,35,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,36,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,37,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,38,0.8351443852767073,7
0.05,minmax,additive,equal,HEV,39,0.8351443852767073,7
0.05,minmax,additive,entropy,HEVD,0,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,1,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,2,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,3,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,4,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,5,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,6,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,7,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,8,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,9,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,10,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,11,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,12,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,13,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,14,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,15,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,16,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,17,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,18,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,19,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,20,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,21,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,22,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,23,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,24,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,25,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,26,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,27,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,28,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,29,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,30,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,31,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,32,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,33,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,34,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,35,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,36,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,37,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,38,0.924888987009762,10
0.05,minmax,additive,entropy,HEVD,39,0.924888987009762,10
0.05,minmax,additive,entropy,HEV,0,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,1,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,2,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,3,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,4,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,5,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,6,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,7,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,8,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,9,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,10,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,11,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,12,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,13,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,14,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,15,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,16,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,17,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,18,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,19,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,20,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,21,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,22,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,23,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,24,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,25,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,26,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,27,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,28,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,29,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,30,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,31,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,32,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,33,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,34,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,35,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,36,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,37,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,38,0.8369144532314982,7
0.05,minmax,additive,entropy,HEV,39,0.8369144532314982,7
0.05,minmax,additive,dirichlet,HEVD,0,0.8736288797104125,6
0.05,minmax,additive,dirichlet,HEVD,1,0.9036232220205074,7
0.05,minmax,additive,dirichlet,HEVD,2,0.5136469124348065,4
0.05,minmax,additive,dirichlet,HEVD,3,0.8539958496066589,10
0.05,minmax,additive,dirichlet,HEVD,4,0.899516254201209,9
0.05,minmax,additive,dirichlet,HEVD,5,0.34969264364810326,0
0.05,minmax,additive,dirichlet,HEVD,6,0.6211163634634199,5
0.05,minmax,additive,dirichlet,HEVD,7,0.9339481294968178,8
0.05,minmax,additive,dirichlet,HEVD,8,0.8323129930124257,13
0.05,minmax,additive,dirichlet,HEVD,9,0.8567539587544123,3
0.05,minmax,additive,dirichlet,HEVD,10,0.901790897469501,9
0.05,minmax,additive,dirichlet,HEVD,11,0.7547485084448828,11
0.05,minmax,additive,dirichlet,HEVD,12,0.854782429855664,4
0.05,minmax,additive,dirichlet,HEVD,13,0.8296306051401003,0
0.05,minmax,additive,dirichlet,HEVD,14,0.8282637595613377,2
0.05,minmax,additive,dirichlet,HEVD,15,0.9345124965654563,8
0.05,minmax,additive,dirichlet,HEVD,16,0.8423655513261972,3
0.05,minmax,additive,dirichlet,HEVD,17,0.8368509724759344,6
0.05,minmax,additive,dirichlet,HEVD,18,0.6236168939722934,3
0.05,minmax,additive,dirichlet,HEVD,19,0.7364802857111337,2
0.05,minmax,additive,dirichlet,HEVD,20,0.8329925667648179,9
0.05,minmax,additive,dirichlet,HEVD,21,0.8931601428000274,12
0.05,minmax,additive,dirichlet,HEVD,22,0.9042742249124082,7
0.05,minmax,additive,dirichlet,HEVD,23,0.7436864655643874,2
0.05,minmax,additive,dirichlet,HEVD,24,0.6540754270738781,7
0.05,minmax,additive,dirichlet,HEVD,25,0.8185054666834899,8
0.05,minmax,additive,dirichlet,HEVD,26,0.7816409935915966,2
0.05,minmax,additive,dirichlet,HEVD,27,0.8812874655230459,4
0.05,minmax,additive,dirichlet,HEVD,28,0.9256615628220317,7
0.05,minmax,additive,dirichlet,HEVD,29,0.8622424576684758,4
0.05,minmax,additive,dirichlet,HEVD,30,0.6272778874350785,3
0.05,minmax,additive,dirichlet,HEVD,31,0.9042405550548966,8
0.05,minmax,additive,dirichlet,HEVD,32,0.6613820332776555,0
0.05,minmax,additive,dirichlet,HEVD,33,0.8810220221850138,8
0.05,minmax,additive,dirichlet,HEVD,34,0.16713789175597615,1
0.05,minmax,additive,dirichlet,HEVD,35,0.5581589005408447,4
0.05,minmax,additive,dirichlet,HEVD,36,0.8817065112670144,13
0.05,minmax,additive,dirichlet,HEVD,37,0.15764610898343104,0
0.05,minmax,additive,dirichlet,HEVD,38,0.7945848015848697,5
0.05,minmax,additive,dirichlet,HEVD,39,0.9166082540807521,8
0.05,minmax,additive,dirichlet,HEV,0,0.8399276489524167,8
0.05,minmax,additive,dirichlet,HEV,1,0.8255876702200244,5
0.05,minmax,additive,dirichlet,HEV,2,0.2565012865883754,2
0.05,minmax,additive,dirichlet,HEV,3,0.8355505583558228,6
0.05,minmax,additive,dirichlet,HEV,4,0.8292632944557069,7
0.05,minmax,additive,dirichlet,HEV,5,0.6783394405544182,4
0.05,minmax,additive,dirichlet,HEV,6,0.06463964272646708,1
0.05,minmax,additive,dirichlet,HEV,7,0.7981758145315728,8
0.05,minmax,additive,dirichlet,HEV,8,0.8174142390997827,5
0.05,minmax,additive,dirichlet,HEV,9,0.8564052767960685,7
0.05,minmax,additive,dirichlet,HEV,10,0.8416376396493734,8
0.05,minmax,additive,dirichlet,HEV,11,0.8267183701930527,7
0.05,minmax,additive,dirichlet,HEV,12,0.6400858596575726,5
0.05,minmax,additive,dirichlet,HEV,13,0.7264810165892789,2
0.05,minmax,additive,dirichlet,HEV,14,0.8326723959513239,5
0.05,minmax,additive,dirichlet,HEV,15,0.5726359863407486,4
0.05,minmax,additive,dirichlet,HEV,16,0.7001111135873332,6
0.05,minmax,additive,dirichlet,HEV,17,0.7085791000536709,5
0.05,minmax,additive,dirichlet,HEV,18,0.767652476657505,6
0.05,minmax,additive,dirichlet,HEV,19,0.8042394651206922,7
0.05,minmax,additive,dirichlet,HEV,20,0.7384119560353037,7
0.05,minmax,additive,dirichlet,HEV,21,0.843884019235609,7
0.05,minmax,additive,dirichlet,HEV,22,0.8653333270069185,7
0.05,minmax,additive,dirichlet,HEV,23,0.8078094783455904,7
0.05,minmax,additive,dirichlet,HEV,24,0.7991806074989217,7
0.05,minmax,additive,dirichlet,HEV,25,-0.014626029849001096,1
0.05,minmax,additive,dirichlet,HEV,26,0.20071446176152374,2
0.05,minmax,additive,dirichlet,HEV,27,0.8543373313210244,7
0.05,minmax,additive,dirichlet,HEV,28,0.8398861554417806,8
0.05,minmax,additive,dirichlet,HEV,29,0.7680104710802688,6
0.05,minmax,additive,dirichlet,HEV,30,0.5157128513558072,2
0.05,minmax,additive,dirichlet,HEV,31,0.42331410536151876,2
0.05,minmax,additive,dirichlet,HEV,32,0.7389073548945558,7
0.05,minmax,additive,dirichlet,HEV,33,0.8367331599796961,7
0.05,minmax,additive,dirichlet,HEV,34,0.7906467770452023,3
0.05,minmax,additive,dirichlet,HEV,35,0.8052243076505206,7
0.05,minmax,additive,dirichlet,HEV,36,0.8456156526711319,7
0.05,minmax,additive,dirichlet,HEV,37,0.8028503778387539,8
0.05,minmax,additive,dirichlet,HEV,38,0.8411718359818053,6
0.05,minmax,additive,dirichlet,HEV,39,0.8132827288525333,5
0.05,percentile,geometric,equal,HEVD,0,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,1,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,2,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,3,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,4,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,5,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,6,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,7,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,8,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,9,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,10,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,11,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,12,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,13,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,14,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,15,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,16,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,17,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,18,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,19,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,20,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,21,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,22,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,23,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,24,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,25,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,26,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,27,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,28,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,29,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,30,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,31,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,32,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,33,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,34,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,35,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,36,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,37,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,38,0.7959993600967473,9
0.05,percentile,geometric,equal,HEVD,39,0.7959993600967473,9
0.05,percentile,geometric,equal,HEV,0,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,1,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,2,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,3,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,4,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,5,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,6,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,7,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,8,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,9,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,10,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,11,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,12,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,13,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,14,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,15,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,16,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,17,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,18,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,19,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,20,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,21,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,22,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,23,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,24,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,25,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,26,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,27,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,28,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,29,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,30,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,31,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,32,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,33,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,34,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,35,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,36,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,37,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,38,0.7146798273431925,2
0.05,percentile,geometric,equal,HEV,39,0.7146798273431925,2
0.05,percentile,geometric,entropy,HEVD,0,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,1,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,2,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,3,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,4,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,5,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,6,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,7,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,8,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,9,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,10,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,11,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,12,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,13,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,14,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,15,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,16,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,17,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,18,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,19,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,20,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,21,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,22,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,23,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,24,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,25,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,26,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,27,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,28,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,29,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,30,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,31,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,32,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,33,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,34,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,35,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,36,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,37,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,38,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEVD,39,0.7916357611779783,9
0.05,percentile,geometric,entropy,HEV,0,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,1,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,2,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,3,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,4,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,5,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,6,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,7,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,8,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,9,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,10,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,11,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,12,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,13,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,14,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,15,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,16,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,17,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,18,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,19,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,20,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,21,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,22,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,23,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,24,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,25,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,26,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,27,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,28,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,29,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,30,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,31,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,32,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,33,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,34,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,35,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,36,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,37,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,38,0.7114142088481484,2
0.05,percentile,geometric,entropy,HEV,39,0.7114142088481484,2
0.05,percentile,geometric,dirichlet,HEVD,0,0.7371125627543083,2
0.05,percentile,geometric,dirichlet,HEVD,1,0.8217415271565592,8
0.05,percentile,geometric,dirichlet,HEVD,2,0.8706305055382698,12
0.05,percentile,geometric,dirichlet,HEVD,3,0.4283321474327838,4
0.05,percentile,geometric,dirichlet,HEVD,4,0.6212919293139166,4
0.05,percentile,geometric,dirichlet,HEVD,5,0.36463894200398633,3
0.05,percentile,geometric,dirichlet,HEVD,6,0.6612940360191374,4
0.05,percentile,geometric,dirichlet,HEVD,7,0.7966844260946788,8
0.05,percentile,geometric,dirichlet,HEVD,8,0.6127185069378824,9
0.05,percentile,geometric,dirichlet,HEVD,9,0.8661719298072097,12
0.05,percentile,geometric,dirichlet,HEVD,10,0.47222521176744253,4
0.05,percentile,geometric,dirichlet,HEVD,11,0.5268007655632996,3
0.05,percentile,geometric,dirichlet,HEVD,12,0.7643202769287538,6
0.05,percentile,geometric,dirichlet,HEVD,13,0.7078323888893776,5
0.05,percentile,geometric,dirichlet,HEVD,14,0.7546731713430948,3
0.05,percentile,geometric,dirichlet,HEVD,15,0.7435193403457677,7
0.05,percentile,geometric,dirichlet,HEVD,16,0.8161744259585979,6
0.05,percentile,geometric,dirichlet,HEVD,17,0.7692331539014343,8
0.05,percentile,geometric,dirichlet,HEVD,18,0.4618014875957263,3
0.05,percentile,geometric,dirichlet,HEVD,19,0.8827840341223154,13
0.05,percentile,geometric,dirichlet,HEVD,20,0.8660949267023128,10
0.05,percentile,geometric,dirichlet,HEVD,21,0.7490257301744943,3
0.05,percentile,geometric,dirichlet,HEVD,22,0.6639374548471366,7
0.05,percentile,geometric,dirichlet,HEVD,23,0.6710046808554699,6
0.05,percentile,geometric,dirichlet,HEVD,24,0.2751185581519422,2
0.05,percentile,geometric,dirichlet,HEVD,25,0.38427153577897394,2
0.05,percentile,geometric,dirichlet,HEVD,26,0.8504847157103762,8
0.05,percentile,geometric,dirichlet,HEVD,27,0.748336686644713,4
0.05,percentile,geometric,dirichlet,HEVD,28,0.7717187557824814,10
0.05,percentile,geometric,dirichlet,HEVD,29,0.7544775416812481,3
0.05,percentile,geometric,dirichlet,HEVD,30,0.8275346697211274,9
0.05,percentile,geometric,dirichlet,HEVD,31,0.5891415122381173,4
0.05,percentile,geometric,dirichlet,HEVD,32,0.7694902083106665,8
0.05,percentile,geometric,dirichlet,HEVD,33,0.8244671052932466,3
0.05,percentile,geometric,dirichlet,HEVD,34,0.5092461456034967,6
0.05,percentile,geometric,dirichlet,HEVD,35,0.6877417424896141,10
0.05,percentile,geometric,dirichlet,HEVD,36,0.809040408547787,8
0.05,percentile,geometric,dirichlet,HEVD,37,0.19552349621169024,2
0.05,percentile,geometric,dirichlet,HEVD,38,0.6334915494338796,1
0.05,percentile,geometric,dirichlet,HEVD,39,0.839796522908168,7
0.05,percentile,geometric,dirichlet,HEV,0,0.6155686042679483,2
0.05,percentile,geometric,dirichlet,HEV,1,0.6844398972814547,1
0.05,percentile,geometric,dirichlet,HEV,2,0.6459613854644842,1
0.05,percentile,geometric,dirichlet,HEV,3,0.5113279556513893,2
0.05,percentile,geometric,dirichlet,HEV,4,0.6889742935465497,1
0.05,percentile,geometric,dirichlet,HEV,5,0.7741176442121928,2
0.05,percentile,geometric,dirichlet,HEV,6,0.7976826443405233,8
0.05,percentile,geometric,dirichlet,HEV,7,0.7832064833419762,2
0.05,percentile,geometric,dirichlet,HEV,8,0.5579840972175006,2
0.05,percentile,geometric,dirichlet,HEV,9,0.7502543428357017,6
0.05,percentile,geometric,dirichlet,HEV,10,0.24521884923269405,2
0.05,percentile,geometric,dirichlet,HEV,11,0.3348573804134943,3
0.05,percentile,geometric,dirichlet,HEV,12,0.7179947937187103,1
0.05,percentile,geometric,dirichlet,HEV,13,0.7968287712765538,6
0.05,percentile,geometric,dirichlet,HEV,14,0.5984722057166277,2
0.05,percentile,geometric,dirichlet,HEV,15,0.22861603040599868,3
0.05,percentile,geometric,dirichlet,HEV,16,0.8027586304289132,7
0.05,percentile,geometric,dirichlet,HEV,17,0.7519693390798986,2
0.05,percentile,geometric,dirichlet,HEV,18,0.7861905644781528,3
0.05,percentile,geometric,dirichlet,HEV,19,0.7265589867507906,2
0.05,percentile,geometric,dirichlet,HEV,20,0.6552939855038522,2
0.05,percentile,geometric,dirichlet,HEV,21,0.7196673695036827,1
0.05,percentile,geometric,dirichlet,HEV,22,0.6597020544483291,4
0.05,percentile,geometric,dirichlet,HEV,23,0.7751412689093888,2
0.05,percentile,geometric,dirichlet,HEV,24,0.8010600081141449,7
0.05,percentile,geometric,dirichlet,HEV,25,0.7088451564828361,3
0.05,percentile,geometric,dirichlet,HEV,26,0.6415672644393464,2
0.05,percentile,geometric,dirichlet,HEV,27,0.7293940867868234,1
0.05,percentile,geometric,dirichlet,HEV,28,0.8043963695281102,4
0.05,percentile,geometric,dirichlet,HEV,29,0.7767046108404868,2
0.05,percentile,geometric,dirichlet,HEV,30,0.7237109406597884,2
0.05,percentile,geometric,dirichlet,HEV,31,0.6046830852309869,2
0.05,percentile,geometric,dirichlet,HEV,32,0.546947880289608,2
0.05,percentile,geometric,dirichlet,HEV,33,0.6733150349136254,2
0.05,percentile,geometric,dirichlet,HEV,34,0.6204088105710643,2
0.05,percentile,geometric,dirichlet,HEV,35,0.6443071021603914,1
