score,unit,stratum,test_event,role,auc,ci_lo,ci_hi,n_units,n_pos_cells,n_clusters,included,reason,y,se,run_id
slope_neg,cell_gate,AGRI,2023-08-10,holdout,0.6350651840490797,0.6351,0.6351,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,AGRI,2023-08-10,holdout,0.6351,0.6351,0.6351,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,AGRI,2023-08-10,holdout,0.7080138036809815,0.708,0.708,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,AGRI,2023-08-10,holdout,0.708,0.708,0.708,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,AGRI,2023-08-10,holdout,0.7125671012269938,0.7126,0.7126,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,AGRI,2023-08-10,holdout,0.7126,0.7126,0.7126,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,AGRI,2023-08-10,holdout,0.9203412576687116,0.9203,0.9203,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,AGRI,2023-08-10,holdout,0.9203,0.9203,0.9203,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,2023-08-10,holdout,0.6220283742331288,0.622,0.622,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,2023-08-10,holdout,0.622,0.622,0.622,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,2023-08-10,holdout,0.79826495398773,0.7983,0.7983,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,2023-08-10,holdout,0.7983,0.7983,0.7983,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,AGRI,2023-08-10,holdout,0.310103527607362,0.3101,0.3101,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,AGRI,2023-08-10,holdout,0.3101,0.3101,0.3101,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,AGRI,2023-08-10,holdout,0.5452453987730062,0.5452,0.5452,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,AGRI,2023-08-10,holdout,0.5452,0.5452,0.5452,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,AGRI,2023-08-10,holdout,0.8560199386503068,0.856,0.856,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,AGRI,2023-08-10,holdout,0.856,0.856,0.856,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,AGRI,2023-08-10,holdout,0.5453412576687117,0.5453,0.5453,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,AGRI,2023-08-10,holdout,0.5453,0.5453,0.5453,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,AGRI,2023-08-10,holdout,0.6781931519054996,0.6781931519054996,0.6781931519054996,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
relelev_neg,object,AGRI,2023-08-10,holdout,0.6938993730234327,0.6938993730234327,0.6938993730234327,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
twi,object,AGRI,2023-08-10,holdout,0.6757744928321574,0.6757744928321574,0.6757744928321574,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
impervious,object,AGRI,2023-08-10,holdout,0.613090303661725,0.613090303661725,0.613090303661725,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,2023-08-10,holdout,0.6884464385866517,0.6884464385866517,0.6884464385866517,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,2023-08-10,holdout,0.8258553000560852,0.8258553000560852,0.8258553000560852,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
L1,object,AGRI,2023-08-10,holdout,0.2446808702047917,0.2446808702047917,0.2446808702047917,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,AGRI,2023-08-10,holdout,0.5047091121567229,0.5047091121567229,0.5047091121567229,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,AGRI,2023-08-10,holdout,0.736951043604872,0.736951043604872,0.736951043604872,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,AGRI,2023-08-10,holdout,0.5520402440923876,0.5520402440923876,0.5520402440923876,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,UNIVERSE,2023-08-10,holdout,0.7310015075690672,0.548,0.8143,11,11,4,True,,0.9997097468454772,0.32796604507514315,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,UNIVERSE,2023-08-10,holdout,0.6884,0.5625,0.829,4,11,4,True,,0.7926497503407912,0.33858840795566797,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,UNIVERSE,2023-08-10,holdout,0.3563839751652528,0.273,0.5395,11,11,4,True,,-0.5910935820317622,0.29025650989663254,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,UNIVERSE,2023-08-10,holdout,0.3688,0.2406,0.5208,4,11,4,True,,-0.5373682778492257,0.314454984395927,m2_20260926T165115Z_1ffdde7
twi,cell_gate,UNIVERSE,2023-08-10,holdout,0.7207607425446695,0.6382,0.8709,11,11,4,True,,0.9482382731469756,0.34219499224061795,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,UNIVERSE,2023-08-10,holdout,0.7428,0.6203,0.8653,4,11,4,True,,1.0605728371150867,0.3492932600433399,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,UNIVERSE,2023-08-10,holdout,0.7061846013862499,0.5812,0.8292,11,11,4,True,,0.8769250041080292,0.3194616473529944,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,UNIVERSE,2023-08-10,holdout,0.7065,0.5596,0.8387,4,11,4,True,,0.8784455628564309,0.3594576895368472,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,2023-08-10,holdout,0.6342227098776996,0.2087,0.8131,11,11,4,True,,0.5503755189050175,0.7150793992630593,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,2023-08-10,holdout,0.5087,0.2044,0.8324,4,11,4,True,,0.034803512654116964,0.7555625048428634,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,2023-08-10,holdout,0.6743561609619896,0.1514,0.8927,11,11,4,True,,0.7279541342247418,0.9801926337986285,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,2023-08-10,holdout,0.5291,0.1655,0.9148,4,11,4,True,,0.11653169266057728,1.01827523568879,m2_20260926T165115Z_1ffdde7
L1,cell_gate,UNIVERSE,2023-08-10,holdout,0.7610369220613554,0.431,0.9448,11,11,4,True,,1.1583728201201617,0.7953673333324892,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,UNIVERSE,2023-08-10,holdout,0.7407,0.3997,0.9355,4,11,4,True,,1.049609992474625,0.7860172969392568,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,UNIVERSE,2023-08-10,holdout,0.6886200836745435,0.5407,0.7693,11,11,4,True,,0.7936759538912452,0.2656175951297669,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,UNIVERSE,2023-08-10,holdout,0.6693,0.5424,0.7786,4,11,4,True,,0.7050207701188496,0.27743318931353467,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,UNIVERSE,2023-08-10,holdout,0.7970936922953408,0.6635,0.8512,11,11,4,True,,1.3682278939865076,0.27171756723653756,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,UNIVERSE,2023-08-10,holdout,0.748,0.6633,0.8327,4,11,4,True,,1.0879738904630538,0.23644561384683258,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,UNIVERSE,2023-08-10,holdout,0.7006806362119874,0.6197,0.7311,11,11,4,True,,0.8505410903898336,0.13059821890317524,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,UNIVERSE,2023-08-10,holdout,0.6738,0.6211,0.7266,4,11,4,True,,0.7254226407855389,0.12327277893066693,m2_20260926T165115Z_1ffdde7
slope_neg,object,UNIVERSE,2023-08-10,holdout,0.7212340222157271,0.5640661857983648,0.8107109780214367,3,11,4,True,,0.950591024132695,0.30535137205441737,m2_20260926T165115Z_1ffdde7
relelev_neg,object,UNIVERSE,2023-08-10,holdout,0.4048891711189084,0.2936705299960372,0.627141456444236,3,11,4,True,,-0.38513427712825743,0.35653622566906695,m2_20260926T165115Z_1ffdde7
twi,object,UNIVERSE,2023-08-10,holdout,0.7034637305261607,0.5963094942575947,0.8843556510898783,3,11,4,True,,0.863846783137967,0.41945374575962985,m2_20260926T165115Z_1ffdde7
impervious,object,UNIVERSE,2023-08-10,holdout,0.6820935818636135,0.5233465864712252,0.7752049760285322,3,11,4,True,,0.7634098083583354,0.291965618446379,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,2023-08-10,holdout,0.6179038811926494,0.2024667002594983,0.8510835374078196,3,11,4,True,,0.48066071644047376,0.7944209628965888,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,2023-08-10,holdout,0.6541415748354898,0.1666443303955272,0.9328174066722456,3,11,4,True,,0.6372942878160903,1.08175304894184,m2_20260926T165115Z_1ffdde7
L1,object,UNIVERSE,2023-08-10,holdout,0.6758699212298388,0.2608313128380824,0.9204462502285644,3,11,4,True,,0.7348557204034243,0.8903423775092831,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,UNIVERSE,2023-08-10,holdout,0.6478938986889992,0.4948048538416423,0.7412115097315558,3,11,4,True,,0.6097943919969893,0.27374387376006376,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,UNIVERSE,2023-08-10,holdout,0.7591174906177325,0.6466143093013937,0.8753468993686019,3,11,4,True,,1.147847260332738,0.34309193026702495,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,UNIVERSE,2023-08-10,holdout,0.6839367350183448,0.5995068022444555,0.7351719567158623,3,11,4,True,,0.7719230214950148,0.15755727411093634,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,ALL,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,ALL,2024-07-24,holdout,0.7220625150243893,0.5404717706207419,0.8666829391820109,5,0,0,True,,0.9547155068366447,0.4361562214812553,m2_20260926T165115Z_1ffdde7
relelev_neg,object,ALL,2024-07-24,holdout,0.5563961540067531,0.4732672416310238,0.6376565952124572,5,0,0,True,,0.22654862234786777,0.17149309777723057,m2_20260926T165115Z_1ffdde7
twi,object,ALL,2024-07-24,holdout,0.6329208635597274,0.4641251381017225,0.7960418817428849,5,0,0,True,,0.5447679408185914,0.38405899257336606,m2_20260926T165115Z_1ffdde7
impervious,object,ALL,2024-07-24,holdout,0.8439607916071111,0.7631956656290686,0.9085993357818886,5,0,0,True,,1.6879987265532332,0.28734488272428155,m2_20260926T165115Z_1ffdde7
hand_neg,object,ALL,2024-07-24,holdout,0.765753012411581,0.6626513662431257,0.865417450762261,5,0,0,True,,1.1844836184200662,0.3025316154225253,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,2024-07-24,holdout,0.7962460003055569,0.66303175004392,0.905184976445583,5,0,0,True,,1.3629948013791484,0.40290977047527915,m2_20260926T165115Z_1ffdde7
L1,object,ALL,2024-07-24,holdout,0.6187226728235721,0.4573048920959661,0.7937501797208806,5,0,0,True,,0.48413014458127224,0.3874759875797167,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,ALL,2024-07-24,holdout,0.7812857409371193,0.6713222213725453,0.890073832971624,5,0,0,True,,1.2731748236562241,0.3513646523926357,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,ALL,2024-07-24,holdout,0.8001912048337092,0.6885566928901844,0.9068976867310978,5,0,0,True,,1.3874898200557566,0.3783105926718747,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,ALL,2024-07-24,holdout,0.7555302422207818,0.6036560259354344,0.8977364100138541,5,0,0,True,,1.128328199123527,0.44684512747597066,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,FLAT,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,FLAT,2024-07-24,holdout,0.4094078623060215,0.1667444071468815,0.6633564615413964,4,0,0,True,,-0.36641377931381647,0.5834714763497374,m2_20260926T165115Z_1ffdde7
relelev_neg,object,FLAT,2024-07-24,holdout,0.6350942093547192,0.4442967024969707,0.7859479104059626,4,0,0,True,,0.5541341366310064,0.38888802597887057,m2_20260926T165115Z_1ffdde7
twi,object,FLAT,2024-07-24,holdout,0.3700253108806413,0.2537436656086281,0.4863069561526545,4,0,0,True,,-0.532108231493402,0.2612187569670658,m2_20260926T165115Z_1ffdde7
impervious,object,FLAT,2024-07-24,holdout,0.717101297119948,0.6579278029466311,0.7744050515445493,4,0,0,True,,0.9301282165138608,0.14777836476756068,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,2024-07-24,holdout,0.5174996765444704,0.3512538907454053,0.6837454623435355,4,0,0,True,,0.07002730895151843,0.35321324260915493,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,2024-07-24,holdout,0.6028158134274642,0.4459670193367169,0.7828505320457536,4,0,0,True,,0.4172115805746247,0.38249047038901546,m2_20260926T165115Z_1ffdde7
L1,object,FLAT,2024-07-24,holdout,0.4533016150331382,0.3120709150198109,0.5945323150464655,4,0,0,True,,-0.18733953097228084,0.2992884580565,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,FLAT,2024-07-24,holdout,0.542397558375227,0.3940453008066817,0.7547588342730475,4,0,0,True,,0.16999845932562885,0.39656227346451356,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,FLAT,2024-07-24,holdout,0.5351224307638809,0.2358368529093643,0.7611665018517386,4,0,0,True,,0.1407214843102481,0.5956044453129724,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,FLAT,2024-07-24,holdout,0.4980950526448321,0.2137214245972543,0.7463566024309671,4,0,0,True,,-0.007619826288829956,0.6076417548029898,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,URBAN,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,URBAN,2024-07-24,holdout,0.4495029988450525,0.1763639604300339,0.7226420372600711,5,0,0,True,,-0.20267898325228417,0.6374565991021893,m2_20260926T165115Z_1ffdde7
relelev_neg,object,URBAN,2024-07-24,holdout,0.6598542132741831,0.4505713758585233,0.8207524435278855,5,0,0,True,,0.6626446114462923,0.4387366480349107,m2_20260926T165115Z_1ffdde7
twi,object,URBAN,2024-07-24,holdout,0.3938552828443117,0.2112541136959277,0.5544438956202169,5,0,0,True,,-0.4311352253467504,0.3918502886118692,m2_20260926T165115Z_1ffdde7
impervious,object,URBAN,2024-07-24,holdout,0.3112703295174804,0.1175810068258087,0.5795818155115862,5,0,0,True,,-0.7941870821259449,0.596081468136164,m2_20260926T165115Z_1ffdde7
hand_neg,object,URBAN,2024-07-24,holdout,0.6144514517144872,0.4372168516199687,0.7916860518090055,5,0,0,True,,0.4660628003881802,0.4050032808792809,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,2024-07-24,holdout,0.6724956125612748,0.4895312160809427,0.8547963946753235,5,0,0,True,,0.7194941356372213,0.46291861591623595,m2_20260926T165115Z_1ffdde7
L1,object,URBAN,2024-07-24,holdout,0.2087618770896021,0.0763327105692293,0.3411910436099749,5,0,0,True,,-1.332404704455895,0.4681870077481729,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,URBAN,2024-07-24,holdout,0.3623450548335691,0.1702188005476362,0.5736414107900372,5,0,0,True,,-0.5652003507653766,0.4798050179850019,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,URBAN,2024-07-24,holdout,0.4687638070236663,0.2163753724070743,0.7211522416402584,5,0,0,True,,-0.12510769837462887,0.5706991816968806,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,URBAN,2024-07-24,holdout,0.4188909891746583,0.1904258312581931,0.6589615559627109,5,0,0,True,,-0.3273276484196488,0.5372332381456992,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,AGRI,2024-07-24,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
