model,baseline,unit,stratum,set,variant,rho,k,mu,se,ci_lo,ci_hi,pi_lo,pi_hi,tau2,tau2_lo,tau2_hi,q,q_p,i2,i2_lo,i2_hi,tau,tau2_outside_qprofile,fe_max_share,fe_max_event,k_eff_fe,re_max_share,re_max_event,k_eff_re,mean_equal,mean_unit_weighted,median,events,n_units_total,n_pos_cells_total,n_clusters_total,flag,run_id
rf_F1_wf,twi,cell_gate,UNIVERSE,development,S2_min5clusters,0.0,3,0.20676533107447248,0.34849059610696365,-1.2926686835571717,1.7061993457061169,-6.599459118839955,7.0129897809889,0.16738740145184,0.0,14.534133281688064,3.7550036380637466,0.1529717800021785,0.46737734692813976,0.0,0.9869879901827985,0.40913005444704253,False,0.4192097234923542,2016,2.9029783833234446,0.37687754636679555,2016,2.9743656137541055,0.03282032237511867,0.021783262844657415,0.09507350064698628,2012;2014;2016,284,284,35,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,development,S2_min5clusters,0.0,3,0.3976110922768472,0.24311216553401624,-0.6484161303933909,1.4436383149470853,-2.858003100482172,3.653225285035866,0.006546390019418108,0.0,6.154034917109712,1.968645423590769,0.3736922385914387,0.0,0.0,0.9728519221991113,0.08090976467286323,False,0.38311997661006425,2012,2.9639338482238817,0.3811826650865336,2012,2.9666110869709565,0.09059999999999997,0.08518,0.10229999999999995,2012;2014;2016,35,284,35,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,ALL,holdout,S2_min5clusters,0.0,1,-0.4186083872531994,0.14521658274320484,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.04790394041739543,-0.04790394041739543,-0.04790394041739543,2024-09-20,1254,1254,52,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,ALL,holdout,S2_min5clusters,0.0,1,-0.024443958194647175,0.15238594539873013,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.0036000000000000476,-0.0036000000000000476,-0.0036000000000000476,2024-09-20,52,1254,52,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,FLAT,holdout,S2_min5clusters,0.0,1,-0.75718121550035,0.12137763490780284,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.1793166617491675,-0.1793166617491675,-0.1793166617491675,2024-09-20,1216,1216,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,FLAT,holdout,S2_min5clusters,0.0,1,-0.35851449712514394,0.17034675922785303,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.08860000000000001,-0.08860000000000003,-0.08860000000000001,2024-09-20,47,1216,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,URBAN,holdout,S2_min5clusters,0.0,1,0.10423089906302696,0.4991671274293217,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.02557419494570623,0.02557419494570623,0.02557419494570623,2024-09-20,21,21,11,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,URBAN,holdout,S2_min5clusters,0.0,1,-0.2303155145019984,0.5103531650719451,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.05749999999999994,-0.05749999999999995,-0.05749999999999994,2024-09-20,11,21,11,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,AGRI,holdout,S2_min5clusters,0.0,1,-0.12781351036103317,0.1005310519267832,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.028218558079188494,-0.028218558079188494,-0.028218558079188494,2024-09-20,1112,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,AGRI,holdout,S2_min5clusters,0.0,1,0.1801941553659574,0.1667434989668377,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.04290000000000005,0.04290000000000005,0.04290000000000005,2024-09-20,47,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,UNIVERSE,holdout,S2_min5clusters,0.0,1,-0.5608718132240056,0.19754521547670903,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.1295924656969457,-0.1295924656969457,-0.1295924656969457,2024-09-20,96,96,61,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,holdout,S2_min5clusters,0.0,1,-0.6642125902167488,0.17614141189060648,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.15450000000000008,-0.15450000000000008,-0.15450000000000008,2024-09-20,61,96,61,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,ALL,combined,S2_min5clusters,0.0,5,-0.06606823384127262,0.2344334885574263,-0.7169599456409818,0.5848234779584366,-1.7509884508344755,1.6188519831519304,0.22534959786599953,0.05134085552458154,2.149398472620571,25.624171936996483,3.767393941284869e-05,0.8438973946227408,0.5815094852787578,0.9831005366196754,0.47471001449937783,False,0.42464737332078606,2025,3.33770348440916,0.2284395569367339,2025,4.936031483409415,-0.003221303759320926,-0.028260141640562318,-0.041940704316678845,2012;2014;2016;2024-09-20;2025,1787,1787,99,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,ALL,combined,S2_min5clusters,0.0,5,0.04131208619845549,0.23962191369573255,-0.6239850031801892,0.7066091755771002,-1.6562043592337274,1.7388285316306384,0.2270967597632704,0.048460985234085124,2.2493299578418213,28.260670113453237,1.1043888234346102e-05,0.8584605395434046,0.5532929597946583,0.9829030977546769,0.476546702604551,False,0.554849102714331,2025,2.5868026105961417,0.2413454188323683,2025,4.890146402018411,0.016119999999999978,0.0030343434343433964,-0.0036000000000000476,2012;2014;2016;2024-09-20;2025,99,1787,99,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,FLAT,combined,S2_min5clusters,0.0,5,-0.2859397695486748,0.2694803782164521,-1.0341372465945933,0.46225770749724376,-2.2445091888148654,1.672629649717516,0.3061330529585084,0.07837172954585722,2.7262128108019246,34.730287203949906,5.277257487627611e-07,0.8848267514601758,0.6581287917800149,0.9852865717123542,0.5532929178640446,False,0.4735239665507835,2024-09-20,3.179024377640434,0.22632428668791252,2024-09-20,4.940545696559446,-0.06660317250973222,-0.1327747457256905,-0.12068183640129782,2012;2014;2016;2024-09-20;2025,1689,1689,90,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,FLAT,combined,S2_min5clusters,0.0,5,-0.333735520310586,0.2615006000093574,-1.0597775812128523,0.3923065405916803,-2.117319180217822,1.4498481395966503,0.24571516790392484,0.03339204142699324,2.807904839035526,17.368152201279035,0.001639124201594125,0.7696934047074144,0.35086897267476796,0.978472353791473,0.49569664907473887,False,0.4700215304630775,2025,2.840888610665318,0.25610715001280376,2025,4.758634967934962,-0.07872000000000004,-0.09712888888888893,-0.08860000000000001,2012;2014;2016;2024-09-20;2025,90,1689,90,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,URBAN,combined,S2_min5clusters,0.0,4,0.14291110646396504,0.1982253946922433,-0.48793056848776933,0.7737527814156995,-0.70998392911428,0.9958061420422102,0.0,0.0,1.4013527908193688,2.069248806628177,0.5581589462877663,0.0,0.0,0.8827778701879462,0.0,False,0.5425550992012939,2016,2.7283779297313737,0.5425550992012939,2016,2.7283779297313737,0.01185355202134189,0.007999359461009777,0.03814836665719529,2012;2014;2016;2024-09-20,319,319,37,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,URBAN,combined,S2_min5clusters,0.0,4,0.12810390310795694,0.23841055224767707,-0.6306248780333114,0.8868326842492252,-0.8976939103215875,1.1539017165375014,0.0,0.0,1.7613359057569298,1.893173073171542,0.5948722366699382,0.0,0.0,0.8818063010687646,0.0,False,0.36982214152396764,2016,3.600820067052334,0.36982214152396764,2016,3.600820067052334,0.025075000000000028,0.011259459459459486,0.02285000000000001,2012;2014;2016;2024-09-20,37,319,37,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,AGRI,combined,S2_min5clusters,0.0,4,-0.08968329368652062,0.08738427570952165,-0.36777905905818065,0.18841247168513942,-0.46566748610527353,0.2863008987322323,0.0,0.0,0.36091886528947376,1.2312878325359482,0.7455103898386366,0.0,0.0,0.8619840705128208,0.0,False,0.7555550766693443,2024-09-20,1.6567629694619506,0.7555550766693443,2024-09-20,1.6567629694619506,0.01102643555707461,-0.021560256393622277,0.0037929034809688345,2012;2014;2024-09-20;2025,1239,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,AGRI,combined,S2_min5clusters,0.0,4,0.02574020829285364,0.1235791325580793,-0.3675437455267714,0.4190241621124786,-0.5541868840576181,0.6056673006433253,0.0028948210782436864,0.0,0.3046055979566561,1.6992266061397125,0.6371057525126271,0.0,0.0,0.8115352928167553,0.053803541502801526,False,0.5079327923660506,2024-09-20,2.4932339623923734,0.4974817507193187,2024-09-20,2.5427594620078375,-0.013774999999999954,0.014084415584415633,-0.02364999999999995,2012;2014;2024-09-20;2025,77,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,UNIVERSE,combined,S2_min5clusters,0.0,4,-0.05244580138144875,0.3190053447151717,-1.0676631820360027,0.9627715792731052,-2.6621989796112735,2.557307376848376,0.26613261829792795,0.00535033938130199,5.246334043343785,9.870953388061917,0.019695538839427977,0.696077989424178,0.04045712325725864,0.9763835172384422,0.515880430233526,False,0.6167618017946995,2024-09-20,2.320247471099705,0.33348243640206954,2024-09-20,3.8452795603093124,-0.007782874642897425,-0.016459026471116005,-0.008691407969634968,2012;2014;2016;2024-09-20,380,380,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,combined,S2_min5clusters,0.0,4,0.08041519441015471,0.3454747480473943,-1.019039641082095,1.1798700299024045,-2.8659947890594,3.0268251778797093,0.3495834032218023,0.04366406080941394,5.5594838454350075,14.758958780271165,0.00203466260060141,0.7967336283904927,0.2810398941158769,0.9803035905706277,0.5912557849372827,False,0.6471199626465893,2024-09-20,2.170245151344699,0.3135835956520377,2024-09-20,3.9125595198058316,0.029324999999999962,-0.06711666666666673,0.0484,2012;2014;2016;2024-09-20,96,380,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,ALL,development,S2_min5clusters,0.0,4,0.7183295086784203,0.6349373759840776,-1.3023245976086402,2.7389836149654805,-5.227997800662871,6.664656818019711,1.5068178669758292,0.4301953495854622,21.284716254385664,132.38264811607132,1.6579560651703174e-28,0.9773384197801389,0.8832984936730532,0.997336770153013,1.227525098307904,False,0.47543810335346703,2025,2.586060538303578,0.2632773292252893,2025,3.9863109097188016,0.15614181016493706,0.05914885718299404,0.10842896009312325,2012;2014;2016;2025,533,533,47,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,ALL,development,S2_min5clusters,0.0,4,0.411230928747398,0.605035965004827,-1.5142635426459767,2.3367254001407725,-5.274770107779265,6.0972319652740605,1.3803216523912734,0.39464842415540796,19.647894933070464,72.84618455790702,1.0486706273870525e-15,0.9588173352083357,0.8347472395766522,0.9960393671902508,1.1748709088198896,False,0.43446461348319976,2025,3.3688924304192205,0.2573469858936094,2025,3.998658668712111,0.09290000000000001,0.11359787234042554,0.03210000000000002,2012;2014;2016;2025,47,533,47,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,FLAT,development,S2_min5clusters,0.0,4,0.19237782992628746,0.5317996205064363,-1.5000459075056984,1.8848015673582734,-4.6868207629294085,5.071576422781983,1.0031401019013375,0.24661687797558782,15.489975157381194,46.827602619708856,3.781815312691183e-10,0.9359352212761506,0.7439268608095293,0.9945495509350891,1.0015688203520203,False,0.524859360383689,2025,2.5576381944521684,0.27299033544568163,2025,3.9724767783414348,0.04965519545635602,-0.048938109812943574,0.06395935911559009,2012;2014;2016;2025,473,473,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,FLAT,development,S2_min5clusters,0.0,4,0.04161920476606836,0.4535356634592821,-1.401733691724319,1.4849721012564558,-4.019171288122776,4.102409697654912,0.6850405233809659,0.14248303116004324,10.435632230850524,24.784680818770347,1.712672180665217e-05,0.8789574890257215,0.5412805612996189,0.9885614034094351,0.8276717485700269,False,0.5614043359575231,2025,2.622661494799044,0.2820055972671822,2025,3.9751543180963442,0.004274999999999973,0.037555813953488344,-0.010599999999999998,2012;2014;2016;2025,43,473,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,URBAN,development,S2_min5clusters,0.0,3,0.5889301131444095,0.18660309845405731,-0.21395821779864788,1.3918184440874668,-1.7820870602174064,2.959947286506225,0.0,0.0,4.194195127769543,1.289230676665053,0.5248643984956192,0.0,0.0,0.9669018610651218,0.0,False,0.6773168023328039,2016,1.9419840356005382,0.6773168023328039,2016,1.9419840356005382,0.09621254705500881,0.10128957116121878,0.11774961200206935,2012;2014;2016,298,298,26,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,URBAN,development,S2_min5clusters,0.0,3,0.7155207548382174,0.2601049360571615,-0.4036204583094378,1.8346619679858727,-2.589425815593704,4.020467325270139,0.0,0.0,5.788624757622037,1.3281522388684235,0.5147488745724341,0.0,0.0,0.9643990817943413,0.0,False,0.48256515047766674,2016,2.7263514528752983,0.48256515047766674,2016,2.7263514528752983,0.15363333333333332,0.15223076923076923,0.20089999999999997,2012;2014;2016,26,298,26,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,AGRI,development,S2_min5clusters,0.0,3,0.6006008592980963,0.3213869089904352,-0.7822154019753416,1.983417120571534,-5.375486639889777,6.5766883584859706,0.13716495579685126,0.0,16.93013303497589,4.388306524646451,0.11145289292591831,0.5442433228473864,0.0,0.9932908119156091,0.37035787530016323,False,0.7456650613862059,2025,1.681876427578887,0.49950848489711297,2025,2.6037388726902027,0.09789294626680319,0.09397333266261611,0.16120316568617998,2012;2014;2025,127,127,30,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,AGRI,development,S2_min5clusters,0.0,3,0.14374334315866513,0.512409841770811,-2.0609782612870045,2.348464947604335,-11.882500881220754,12.169987567538083,0.6332718022057607,0.0736124531742404,30.12610978565773,12.383782917634026,0.002045953254826624,0.8384984609870642,0.35805643780061497,0.9956383059881239,0.7957837659853089,False,0.7901390726615595,2025,1.542589242927228,0.3962347376388981,2025,2.936982156225445,0.01100000000000001,0.03866000000000001,-0.00770000000000004,2012;2014;2025,30,127,30,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,UNIVERSE,development,S2_min5clusters,0.0,3,0.3472399519997818,0.23274980636255854,-0.6542016376947395,1.348681541694303,-2.3943050060229947,3.088784910022558,0.0,0.0,11.360219025967934,2.327285189523813,0.31234635498442975,0.14062960181978337,0.0,0.9857126897342984,0.0,False,0.5849313057848159,2016,2.301286324686008,0.5849313057848159,2016,2.301286324686008,0.045418575237468915,0.02396540923037691,0.06099914236706694,2012;2014;2016,284,284,35,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,UNIVERSE,development,S2_min5clusters,0.0,3,0.6586579675951548,0.22335721693163185,-0.3023705715449737,1.6196865067352832,-2.1793645600403444,3.4966804952306543,0.0,0.0,0.7061619227481359,0.2945183280821584,0.8630702716499902,0.0,0.0,0.8236076218785058,0.0,False,0.3999765534273452,2016,2.93884251469955,0.3999765534273452,2016,2.93884251469955,0.15189999999999998,0.16663714285714284,0.16849999999999998,2012;2014;2016,35,284,35,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,ALL,holdout,S2_min5clusters,0.0,1,1.9903956887328698,0.07929123882481219,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.420015425189605,0.42001542518960494,0.420015425189605,2024-09-20,1254,1254,52,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,ALL,holdout,S2_min5clusters,0.0,1,1.6369447740684682,0.12896049901060155,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.351,0.351,0.351,2024-09-20,52,1254,52,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,FLAT,holdout,S2_min5clusters,0.0,1,1.1214346413109442,0.08241842465931137,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.25685873741645304,0.25685873741645304,0.25685873741645304,2024-09-20,1216,1216,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,FLAT,holdout,S2_min5clusters,0.0,1,0.8096519167802428,0.17038326347908042,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.19239999999999996,0.19239999999999996,0.19239999999999996,2024-09-20,47,1216,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,URBAN,holdout,S2_min5clusters,0.0,1,1.032522857667135,0.6603246058422005,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.25038886755860085,0.25038886755860085,0.25038886755860085,2024-09-20,21,21,11,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,URBAN,holdout,S2_min5clusters,0.0,1,0.9960586409383346,0.6605266489902202,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.2215,0.2215,0.2215,2024-09-20,11,21,11,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,AGRI,holdout,S2_min5clusters,0.0,1,0.7669427684824878,0.07249892364054726,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.18626289827487869,0.18626289827487869,0.18626289827487869,2024-09-20,1112,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,AGRI,holdout,S2_min5clusters,0.0,1,0.5909765603284522,0.13358019717890296,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.14470000000000005,0.14470000000000005,0.14470000000000005,2024-09-20,47,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,UNIVERSE,holdout,S2_min5clusters,0.0,1,1.301954689264208,0.22799684377928828,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.30416388366646874,0.30416388366646874,0.30416388366646874,2024-09-20,96,96,61,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,UNIVERSE,holdout,S2_min5clusters,0.0,1,1.4969858935052112,0.1597890784447913,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.33349999999999996,0.33349999999999996,0.33349999999999996,2024-09-20,61,96,61,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,ALL,combined,S2_min5clusters,0.0,5,0.9873635225248041,0.5509887271253135,-0.5424264319214354,2.5171534769710435,-3.2068941821824373,5.181621227232045,1.433364362906517,0.46897880210061244,12.20584837199594,194.1529245407219,6.788798293493431e-41,0.9793976835040616,0.9385287338599155,0.997489742543166,1.197231958689091,False,0.6488985049369916,2024-09-20,2.1333914019421507,0.2108764413640459,2024-09-20,4.981753968345706,0.20891653316987063,0.31238146841986597,0.2444877778153539,2012;2014;2016;2024-09-20;2025,1787,1787,99,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,ALL,combined,S2_min5clusters,0.0,5,0.6666342748401128,0.5270695436393212,-0.7967453796961155,2.130013929376341,-3.3549505060737053,4.6882190557539305,1.3190777180529585,0.43136118189011396,11.254723260062297,94.24388964005452,1.6502227077416981e-19,0.9575569300537446,0.8906289520467474,0.9953153998498366,1.1485110874749789,False,0.5240593277375812,2024-09-20,2.9250307041796466,0.20798123088550086,2024-09-20,4.996577759441036,0.14452,0.23829393939393936,0.09289999999999998,2012;2014;2016;2024-09-20;2025,99,1787,99,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,FLAT,combined,S2_min5clusters,0.0,5,0.39958338837204194,0.44819487250977125,-0.8448050715824615,1.6439718483265453,-2.9274271919840076,3.7265939687280913,0.8939851571961083,0.26066652343733526,8.337294350539796,65.10654046165668,2.443594986510949e-13,0.938562240112332,0.8586736653626852,0.9948805182004281,0.9455078832014614,False,0.7172715939068968,2024-09-20,1.8324008486820798,0.22084172652302547,2024-09-20,4.954733041468444,0.09109590384837543,0.1712211360313112,0.2297119864204097,2012;2014;2016;2024-09-20;2025,1689,1689,90,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,FLAT,combined,S2_min5clusters,0.0,5,0.2214466142597939,0.3748235023318195,-0.81923026410248,1.262123492622068,-2.4984118192846005,2.9413050478041884,0.589923597877286,0.1416673100240812,5.687791516814873,27.00075588882656,1.9871913000946347e-05,0.8518559992738841,0.6411887990462714,0.9862534230701713,0.7680648396309299,False,0.4617360161562969,2024-09-20,3.0895552848121564,0.22698398518059423,2024-09-20,4.947529818730781,0.04189999999999997,0.11841888888888885,0.044499999999999984,2012;2014;2016;2024-09-20;2025,90,1689,90,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,URBAN,combined,S2_min5clusters,0.0,4,0.6217351254617297,0.17957065480421078,0.050261158542693085,1.1932090923807663,-0.15089504261450615,1.3943652935379656,0.0,0.0,1.9965778321533738,1.7071446937278432,0.6353465365781679,0.0,0.0,0.9194345659053254,0.0,False,0.6272271957790222,2016,2.236835006762382,0.6272271957790222,2016,2.236835006762382,0.1347566271809068,0.11110488534411853,0.13768150500470533,2012;2014;2016;2024-09-20,319,319,37,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,URBAN,combined,S2_min5clusters,0.0,4,0.7531825685756405,0.24201662453468642,-0.01702234399200664,1.5233874811432875,-0.2881309216232787,1.7944960587745595,0.0,0.0,1.5172832360560633,1.4843215028296979,0.685893618170981,0.0,0.0,0.8592609079408468,0.0,False,0.41778146273370387,2016,3.4136500060061254,0.41778146273370387,2016,3.4136500060061254,0.1706,0.17282432432432435,0.20359999999999998,2012;2014;2016;2024-09-20,37,319,37,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,AGRI,combined,S2_min5clusters,0.0,4,0.7670901103838412,0.07916702079419924,0.5151453175570234,1.0190349032106591,0.48545185787059264,1.0487283628970898,0.0,0.0,4.222783192543085,4.388328871390147,0.22247001489392168,0.31636846555448533,0.0,0.9904348895250346,0.0,False,0.8151688464088924,2024-09-20,1.4602538994082106,0.8151688464088924,2024-09-20,1.4602538994082106,0.11998543426882206,0.17680303158177346,0.17373303198052933,2012;2014;2024-09-20;2025,1239,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,AGRI,combined,S2_min5clusters,0.0,4,0.3212241182465042,0.35783574082530356,-0.8175689130414415,1.4600171495344498,-2.642338520512111,3.284786757005119,0.35833665532924847,0.03509961364384467,7.980420805773316,12.60250799818242,0.00558002806285497,0.761952144729234,0.3928472558656352,0.9932483698612188,0.5986122746229386,False,0.5653645212640697,2024-09-20,2.26193846388169,0.3085629412245606,2024-09-20,3.805382782626955,0.04442500000000002,0.10338571428571432,0.0685,2012;2014;2024-09-20;2025,77,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cell_gate,UNIVERSE,combined,S2_min5clusters,0.0,4,0.5985615148522976,0.3343326085976019,-0.46543406011500443,1.6625570898195996,-2.170406003734281,3.367529033438876,0.30452418664710135,0.0212190139114139,6.520754888800603,11.57743757236959,0.00898018355040968,0.7408753032571109,0.15887393117225826,0.9830637423547481,0.5518371015499967,False,0.47245525156241447,2024-09-20,2.905728000019963,0.307514589680707,2024-09-20,3.8452874238384736,0.11010490234471887,0.09475239224581063,0.10935863861703754,2012;2014;2016;2024-09-20,380,380,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,impervious,cluster_gate,UNIVERSE,combined,S2_min5clusters,0.0,4,0.9613683967434545,0.26271720460687953,0.1252849996078269,1.7974517938790822,-1.1393066702676051,3.062043463754514,0.16934614374054843,0.0015976543188804474,2.4882668076144467,9.612795056578669,0.02216119636196992,0.6879159513603796,0.016238197874253894,0.9625575131477968,0.4115168814769917,False,0.661466289723555,2024-09-20,2.098484730280236,0.35417073265828486,2024-09-20,3.7726375471084106,0.19729999999999998,0.2726645833333333,0.18309999999999996,2012;2014;2016;2024-09-20,96,380,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,hand_neg,cell_gate,ALL,development,S2_min5clusters,0.0,4,-0.24118796512706167,0.235516956169439,-0.9907080321201577,0.5083321018660344,-2.313713413385319,1.8313374831311957,0.17655268802904495,0.02866011159161448,2.849122791410849,16.49192466499207,0.0008988202785580035,0.8180927902024562,0.3920762357973551,0.9846423828668595,0.4201817321458002,False,0.32524761360886834,2016,3.8328925754700225,0.2638661986674466,2016,3.9930469334452714,-0.031601526385147516,-0.026668687797572376,-0.043948363549537794,2012;2014;2016;2025,533,533,47,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,hand_neg,cluster_gate,ALL,development,S2_min5clusters,0.0,4,-0.29586319890724205,0.28274364357490334,-1.1956796627446467,0.6039532649301627,-2.7572276073769197,2.1655012095624357,0.24883783962791334,0.03396503148571274,4.4673657446008175,13.924347204308196,0.003009958772509367,0.7845500434611542,0.34832041242322603,0.9859750402118364,0.4988364858627658,False,0.3174435859994656,2012,3.8391001200381942,0.262964913072871,2012,3.9928140444221727,-0.04562500000000003,-0.06294042553191494,-0.04700000000000004,2012;2014;2016;2025,47,533,47,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,hand_neg,cell_gate,FLAT,development,S2_min5clusters,0.0,4,-0.3851355939888551,0.33645920275741437,-1.4558989406828902,0.6856277527051801,-3.397647730234117,2.627376542256407,0.37700842575238663,0.07358932471276997,5.95154104271576,20.156408490031826,0.00015753272030002402,0.851163961006068,0.4986428244877261,0.9877205996992907,0.6140101186074922,False,0.34495685433767503,2016,3.7843706063997904,0.26350439287057464,2016,3.9947864369530226,-0.09082608637846451,-0.06141670994739167,-0.09400761998369578,2012;2014;2016;2025,473,473,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,hand_neg,cluster_gate,FLAT,development,S2_min5clusters,0.0,4,-0.48099079097976205,0.40915444422146124,-1.7831028402827602,0.8211212583232362,-4.092804508112236,3.1308229261527116,0.537250168146938,0.086146175949591,8.950023492362298,16.000854000044527,0.001133527217202425,0.8125100072788832,0.39854223002003714,0.985682094584499,0.7329735112177915,False,0.32740065584414446,2025,3.838385197207383,0.26358009065921933,2025,3.994157297883973,-0.11797499999999998,-0.15158604651162788,-0.17145,2012;2014;2016;2025,43,473,43,,m2_20260926T165115Z_1ffdde7
