score,unit,stratum,storm,metric,value,ci_lo,ci_hi,n_units,test_event,role,year,n_polygons,train_events,run_id
twi,object,ALL,ALL,capture_0.2,0.6,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,ALL,ALL,capture_0.2,1.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,ALL,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,ALL,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,ALL,ALL,capture_0.2,1.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,ALL,ALL,capture_0.2,0.8,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,ALL,ALL,capture_0.2,0.6000108853563687,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,ALL,ALL,capture_0.2,0.6,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,ALL,ALL,observed-label_auc,0.7721715443495709,0.7279873528143941,0.8253862075582911,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,ALL,ALL,observed-label_auc,0.6073803433639534,0.5504119090373254,0.6643487776905814,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,ALL,ALL,observed-label_auc,0.8084368483777922,0.6691568544131152,0.9292887201348812,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,ALL,ALL,observed-label_auc,0.9243434585163044,0.8904092817175435,0.9582776353150653,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,ALL,ALL,observed-label_auc,0.7175638119859091,0.6598315353720888,0.7751789888806221,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,ALL,ALL,observed-label_auc,0.7377906092477954,0.6169506394527986,0.8631804038216385,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,ALL,ALL,observed-label_auc,0.9153128672505149,0.854352802489274,0.9705899688840759,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,ALL,ALL,observed-label_auc,0.8890136346808595,0.7802998052290206,0.9720998451057531,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,ALL,ALL,observed-label_auc,0.8606011672691304,0.7658442689921576,0.9500034268638713,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,ALL,ALL,observed-label_auc,0.8630710982543647,0.7775122566844589,0.9486627691801572,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,FLAT,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,FLAT,ALL,capture_0.2,1.0885356368725477e-05,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,FLAT,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,FLAT,ALL,capture_0.2,0.4,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,FLAT,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,FLAT,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,FLAT,ALL,capture_0.2,0.6,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,FLAT,ALL,capture_0.2,0.4,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,FLAT,ALL,capture_0.2,0.4,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,FLAT,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,FLAT,ALL,observed-label_auc,0.19760696509289596,0.04199388577138622,0.38502462102925566,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,FLAT,ALL,observed-label_auc,0.6394711772315965,0.5462585690837115,0.7326837853794816,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,FLAT,ALL,observed-label_auc,0.5021313169171011,0.23090877164538487,0.7795210968427151,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,FLAT,ALL,observed-label_auc,0.7718461533746376,0.6734972106305996,0.8701950961186753,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,FLAT,ALL,observed-label_auc,0.24505243468659543,0.1413641079510543,0.3487407614221366,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,FLAT,ALL,observed-label_auc,0.3223336693201474,0.11605772068637313,0.6009172540310901,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,FLAT,ALL,observed-label_auc,0.7747422581693331,0.6442513407086575,0.9107270445109586,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,FLAT,ALL,observed-label_auc,0.6951244753173894,0.4343539819312737,0.9091532296997201,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,FLAT,ALL,observed-label_auc,0.562104474752852,0.29833273052337306,0.8258762189823308,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,FLAT,ALL,observed-label_auc,0.5362566956545742,0.25318346951712367,0.8194453026938303,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,URBAN,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,URBAN,ALL,capture_0.2,1.0885356368725477e-05,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,URBAN,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,URBAN,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,URBAN,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,URBAN,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,URBAN,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,URBAN,ALL,capture_0.2,0.4,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,URBAN,ALL,capture_0.2,0.0,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,URBAN,ALL,capture_0.2,0.2,,,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,URBAN,ALL,observed-label_auc,0.31883629878645187,0.1997842638774877,0.4788181620682164,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,URBAN,ALL,observed-label_auc,0.6166851160682228,0.5000868998479253,0.7332833322885205,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,URBAN,ALL,observed-label_auc,0.5703642371927602,0.2977970348457151,0.8213121877036714,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,URBAN,ALL,observed-label_auc,0.4004593014490495,0.13154772204431345,0.6693708808537856,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,URBAN,ALL,observed-label_auc,0.3333924064179382,0.2006094387881316,0.4661753740477449,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,URBAN,ALL,observed-label_auc,0.402304184469195,0.16687077147766777,0.6827938301107974,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,URBAN,ALL,observed-label_auc,0.5935266104780194,0.38047055747569986,0.8176254616554418,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,URBAN,ALL,observed-label_auc,0.5417994156970967,0.2547474930379613,0.8207690636541386,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,URBAN,ALL,observed-label_auc,0.46954310734013693,0.2130162603026941,0.7260699543775799,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,URBAN,ALL,observed-label_auc,0.47934020793938015,0.23745512802301402,0.7274266782533124,5,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,AGRI,ALL,capture_0.2,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2022-09-06,holdout,2022,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
