test_event,role,score,rule,n_objects,sigma_hat,mu0_hat,beta_hat,tau_hat,delta_hat,cell_auc,object_auc,gap,term_size_weight,term_within_object,term_erasure,n_eff,n_survive,top10_share,sd_A,rho_wA,concentration_factor,size_term_product,cov_abs_diff
2016,development,hand_neg,f10,21,0.9511462054926918,1.617957748968623,0.10994699172975982,0.30321392396444974,0.014822828604781568,0.8618256953186699,0.8676084568356411,-0.005782761516971213,0.0171278868692961,-0.0229106483862673,0.0,13.75990943191995,21,0.3490955274097014,0.05854369062692388,0.4033290253085909,0.7253777194956202,0.017127886869295922,1.7694179454963432e-16
2016,development,hand_neg,soft,21,0.9511462054926918,1.617957748968623,0.10994699172975982,0.30321392396444974,0.014822828604781568,0.8684052851279379,0.8676084568356411,0.0007968282922967695,0.0182931990716793,-0.0174963707793825,0.0,11.671259491318544,21,0.4198621654516996,0.05486662205177904,0.372931264396733,0.894031135708436,0.018293199071679242,5.898059818321144e-17
2016,development,impervious,f10,21,0.9511462054926918,2.214199615961375,0.121390656366967,0.3856016754878345,0.009502536775838566,0.9371092571017507,0.9333740514340806,0.0037352056676701606,0.0123782408698323,-0.0086430352021623,0.0,13.75990943191995,21,0.3490955274097014,0.06342391897994054,0.2690553573241324,0.7253777194956202,0.012378240869832332,3.122502256758253e-17
2016,development,impervious,soft,21,0.9511462054926918,2.214199615961375,0.121390656366967,0.3856016754878345,0.009502536775838566,0.9444549711244627,0.9333740514340806,0.011080919690382163,0.0116753237344503,-0.0005944040440685,0.0,11.671259491318544,21,0.4198621654516996,0.04527453922749264,0.28844449088511614,0.894031135708436,0.011675323734450292,8.673617379884035e-18
2016,development,logit_F1_wf,f10,21,0.9511462054926918,1.5929822234676814,-0.09749907852245555,0.6645013806355821,-0.014506512327874255,0.8311109460399871,0.8445551422331852,-0.013444196193198032,0.0059441443126745,-0.0193883405058725,0.0,13.75990943191995,21,0.3490955274097014,0.11600319060161143,0.07064073324669773,0.7253777194956202,0.005944144312674529,2.862293735361732e-17
2016,development,logit_F1_wf,soft,21,0.9511462054926918,1.5929822234676814,-0.09749907852245555,0.6645013806355821,-0.014506512327874255,0.8407216173420657,0.8445551422331852,-0.003833524891119433,0.0080249997267365,-0.0118585246178558,0.0,11.671259491318544,21,0.4198621654516996,0.11852113553652739,0.07573499108896482,0.894031135708436,0.008024999726736457,4.336808689942018e-17
2016,development,relelev_neg,f10,21,0.9511462054926918,0.23700854030892585,-0.005855494464258623,0.2967141563803903,-0.001517548439419647,0.5531201570087028,0.5650621139228988,-0.011941956914196084,-0.0134513547190875,0.0015093978048914,0.0,13.75990943191995,21,0.3490955274097014,0.08460712982210074,-0.21917693588554013,0.7253777194956202,-0.013451354719087745,2.445960101127298e-16
2016,development,relelev_neg,soft,21,0.9511462054926918,0.23700854030892585,-0.005855494464258623,0.2967141563803903,-0.001517548439419647,0.54433178669154,0.5650621139228988,-0.020730327231358814,-0.0247681358909663,0.0040378086596073,0.0,11.671259491318544,21,0.4198621654516996,0.08243969394294795,-0.33605031520836076,0.894031135708436,-0.024768135890966467,1.6653345369377348e-16
2016,development,rf_F1_wf,f10,21,0.9511462054926918,2.1111951471740493,-0.22381731093478535,0.7176782836784955,-0.024235550797332417,0.9009228561822178,0.907361802580625,-0.006438946398407253,0.0086679671098335,-0.015106913508241,0.0,13.75990943191995,21,0.3490955274097014,0.0870740194181359,0.13723486221096062,0.7253777194956202,0.008667967109833651,1.5092094240998222e-16
2016,development,rf_F1_wf,soft,21,0.9511462054926918,2.1111951471740493,-0.22381731093478535,0.7176782836784955,-0.024235550797332417,0.9128949298520308,0.907361802580625,0.005533127271405758,0.0144944722985883,-0.0089613450271825,0.0,11.671259491318544,21,0.4198621654516996,0.08415682355976599,0.19264619239966954,0.894031135708436,0.014494472298588513,2.1337098754514727e-16
2016,development,slope_neg,f10,21,0.9511462054926918,1.7034567051563176,0.18690263703806348,0.7306494592672287,0.02368114781544539,0.8710982008116287,0.855174793438586,0.015923407373042653,0.0386551332970445,-0.022731725924002,0.0,13.75990943191995,21,0.3490955274097014,0.1416553447176766,0.37619238324073645,0.7253777194956202,0.03865513329704457,6.938893903907228e-17
2016,development,slope_neg,soft,21,0.9511462054926918,1.7034567051563176,0.18690263703806348,0.7306494592672287,0.02368114781544539,0.8899032457181498,0.855174793438586,0.03472845227956378,0.0481860614372481,-0.0134576091576847,0.0,11.671259491318544,21,0.4198621654516996,0.13546882575717126,0.3978592135001464,0.894031135708436,0.04818606143724842,3.191891195797325e-16
2016,development,twi,f10,21,0.9511462054926918,1.4307279752074358,0.08312820121970223,0.6883752160544053,0.012953614820945258,0.8332331047532665,0.8197152754231677,0.013517829330098818,0.0364283004699329,-0.0229104711398343,0.0,13.75990943191995,21,0.3490955274097014,0.15248451986133685,0.3293433825985339,0.7253777194956202,0.036428300469933186,2.8449465006019636e-16
2016,development,twi,soft,21,0.9511462054926918,1.4307279752074358,0.08312820121970223,0.6883752160544053,0.012953614820945258,0.8497418087930776,0.8197152754231677,0.030026533369909902,0.041796739030007,-0.0117702056600971,0.0,11.671259491318544,21,0.4198621654516996,0.14481092810287044,0.32284080288807254,0.894031135708436,0.04179673903000716,1.5959455978986625e-16
2016,development,z_sensitivity,f10,21,0.9511462054926918,2.5990701195687356,-0.10599835111489857,0.5751319025970013,-0.006569528635866129,0.9540419576045228,0.9545869503642532,-0.0005449927597304116,0.005519709757224,-0.0060647025169547,0.0,13.75990943191995,21,0.3490955274097014,0.05051126845646132,0.15064813351035056,0.7253777194956202,0.005519709757224254,2.5413698923060224e-16
2016,development,z_sensitivity,soft,21,0.9511462054926918,2.5990701195687356,-0.10599835111489857,0.5751319025970013,-0.006569528635866129,0.9590534544145016,0.9545869503642532,0.004466504050248399,0.0056412580707843,-0.0011747540205364,0.0,11.671259491318544,21,0.4198621654516996,0.04443932591633061,0.1419893795009039,0.894031135708436,0.005641258070784622,3.217912047936977e-16
