block,dist,median,shape,beta,n_obj,n_events,counts,upsilon,mu0,tau,delta_star,object_auc_limit,top10_share_theory,neff_ratio_theory,scenario_no,rule,n_replicates,n_evaluable,gap_median,gap_median_lo,gap_median_hi,gap_mean,gap_sd,p10,p_pos10,p_neg10,class,cell_auc_median,object_auc_median,capture_median,object_capture_median,term_size_weight_median,term_within_object_median,term_erasure_median,n_eff_median,n_survive_median,n_K_median,top10_share_median,max_event_share_median,sd_A_median,rho_wA_median,concentration_factor_median,n_pos_cells_median,n_polygons_median,erased_frac_median,erasure_median_lo,erasure_median_hi,grid_pass_rate,object_pass_rate,unit_flip_rate,auc_unit_flip_rate,rule_flip_rate,B_n,B_max_event_share_median,B_v1_auc_median,B_v2_auc_median,B_v1_minus_v2_auc_median,B_p_abs_v1_v2_ge_01,B_v1_pass_rate,B_v2_pass_rate,B_v1_v2_flip_rate,B_n_events_used_median
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,center,200,200,-0.1537489126971791,-0.16625477247097198,-0.14626610886018176,-0.1649238271778432,0.05899572770066066,0.91,0.0,0.91,벌어짐,0.5667191941837039,0.7229936325100503,0.30471628592483424,0.525186889098987,-0.06068726234203148,-0.002517249732448268,-0.09088654275757041,33.91165676679397,70.0,200.0,0.5831597363287312,1.0,0.2954238963212431,-0.21087788683822828,1.0338482070155166,121.0,200.0,0.65,-0.09622995939137069,-0.08824499432267718,0.005,0.775,0.77,0.9,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,f01,200,200,-0.0742006541718288,-0.07965727414997448,-0.0713589984584223,-0.08006899037885756,0.024513449914106984,0.175,0.0,0.175,가끔,0.6455218462745703,0.7229936325100503,0.41560498564487636,0.525186889098987,-0.07095328513865151,-0.0002927727980183703,-0.0031266403288885414,107.19036749238757,197.0,200.0,0.30877801098559565,1.0,0.27224518674709874,-0.2905903065558988,0.9092565937054282,527.0,200.0,0.015000000000000013,-0.003537230384314416,-0.002659671384429685,0.015,0.775,0.76,0.86,0.01,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,f10,200,200,-0.12335083008664294,-0.13123779689493742,-0.1188638678969478,-0.13224803771291715,0.03786831286063759,0.83,0.0,0.83,벌어짐,0.5977505096200011,0.7229936325100503,0.3424212164139244,0.525186889098987,-0.06531424748665993,-0.0018783820106518245,-0.05972147826770391,62.574710711555,126.0,200.0,0.4386733183529371,1.0,0.2841722005124211,-0.23278815302078515,1.0042194263236177,292.0,200.0,0.37,-0.06279993053608668,-0.05747861729439707,0.005,0.775,0.77,0.9,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,f25,200,200,-0.1694673280677368,-0.1806420361459692,-0.1613950319946904,-0.17758836304976866,0.054189555972477314,0.95,0.0,0.95,벌어짐,0.5520088912627152,0.7229936325100503,0.2779421433267587,0.525186889098987,-0.05831553650723287,-0.003011336788395602,-0.10902801438821291,34.608979249208446,72.0,200.0,0.6055104677302876,1.0,0.2929681982009671,-0.19531890688857806,1.0339716572503133,159.5,200.0,0.64,-0.11497739187557654,-0.10539035411602737,0.0,0.775,0.775,0.905,0.005,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,f50,200,200,-0.21598297552396853,-0.23376494104899165,-0.20120480052319056,-0.22324274387436943,0.07841674142958469,0.965,0.0,0.965,벌어짐,0.5101962215310618,0.7229936325100503,0.2288690476190476,0.525186889098987,-0.05250272252710486,-0.002543392976471326,-0.15988944732477234,16.5441829290982,34.0,200.0,0.8181818181818182,1.0,0.2950003481240474,-0.18268397720960963,1.0119347606682432,76.0,200.0,0.83,-0.16668155432809106,-0.14978327326375418,0.005,0.775,0.77,0.9,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,rep_point,200,200,-0.0011011038040965038,-0.0014187362848264717,-0.0007963179668548648,-0.0010728675156326062,0.002094526118226556,0.0,0.0,0.0,없음,0.7219065605154488,0.7229936325100503,0.5276381909547738,0.525186889098987,-3.937814312737764e-06,-0.0011241902558979389,0.0,198.82369664317213,200.0,200.0,0.10375409629116042,1.0,0.27658488975354567,-0.0006297598514256938,0.07691628593564644,200.0,200.0,0.0,0.0,0.0,0.79,0.775,0.055,0.015,0.785,,,,,,,,,,
C1,lognormal,2000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,87,soft,200,200,-0.15355982923407596,-0.16370343151845235,-0.14426072356986608,-0.16416098132204401,0.05666572435298353,0.91,0.0,0.91,벌어짐,0.5679471631655452,0.7229936325100503,0.3072000296801791,0.525186889098987,-0.15173218480920364,-0.002168307690932625,0.0,36.83267799266257,200.0,200.0,0.5684222738427724,1.0,0.27351840673175143,-0.26697484708438535,2.1047489124449275,611.0,200.0,0.0,0.0,0.0,0.005,0.775,0.77,0.9,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,any,200,200,0.0006840491816965111,-0.002181927147552387,0.0025583158088325897,2.6592364862190186e-05,0.014619940084931967,0.0,0.0,0.0,없음,0.7366751996975189,0.7361021291279644,0.5342377462446073,0.5331061460358084,0.00033046858756163866,-2.7758850479675523e-05,0.0,113.54212565361735,200.0,200.0,0.28987864512145345,1.0,0.25646617654129217,0.0016440260161986492,0.8726179069266693,610.0,200.0,0.0,0.0,0.0,0.8,0.85,0.17,0.03,0.145,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,center,200,200,0.001846479487443653,-0.004142607785799557,0.008639126288504162,-0.002009918896376365,0.03910513656610078,0.02,0.0,0.02,없음,0.7336004790867905,0.7361021291279644,0.5404033077034673,0.5331061460358084,0.0016374719151817652,-0.002847621862060945,-0.0008425100610722769,32.25304513203504,68.0,200.0,0.5887706855791962,1.0,0.2575399588582453,0.007690062073787442,1.0560684626510293,119.5,200.0,0.6599999999999999,-0.0044095872887151,0.003841999054129075,0.68,0.85,0.29,0.21,0.125,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,f01,200,200,8.557151804594598e-05,-0.0019777471537587576,0.0019313307570916205,-0.00013758613510668095,0.016333432851558936,0.0,0.0,0.0,없음,0.7368071113677382,0.7361021291279644,0.5360135674381484,0.5331061460358084,0.0002061253305045696,-0.0004855584740908192,-1.0799641052605669e-05,105.36498834377889,196.0,200.0,0.3078127003920452,1.0,0.25735124441832413,0.0009531646433167885,0.9308164354576939,523.0,200.0,0.020000000000000018,-0.0005845625910503305,0.00042086826292297985,0.805,0.85,0.165,0.05,0.12,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,f10,200,200,-0.0016383344631123453,-0.006078043923943843,0.0022776914110803625,-0.0015637008208542148,0.02614353705118669,0.0,0.0,0.0,없음,0.7318730973868008,0.7361021291279644,0.5345804195804196,0.5331061460358084,0.0004990717361089136,-0.001785504083599898,0.0008799884557024185,60.174248625076956,125.0,200.0,0.4433891534639298,1.0,0.25804585583791684,0.001618225590252155,1.0335056861231706,288.5,200.0,0.375,-0.0024859876057535812,0.0032125723994714805,0.705,0.85,0.255,0.125,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,f25,200,200,0.0014835669873973778,-0.008960645078293195,0.00937003990527141,-0.0015202272003699653,0.03878756789821132,0.01,0.0,0.01,없음,0.733272838193145,0.7361021291279644,0.5363131167960142,0.5331061460358084,0.0014754035950215738,-0.0026605415173615587,0.001398313793856687,32.663226349860835,71.0,200.0,0.6111458966511184,1.0,0.25437844465813936,0.00605023499822111,1.0648937605385203,159.5,200.0,0.645,-0.0033624205407591923,0.005481975902323577,0.67,0.85,0.3,0.21,0.125,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,f50,200,200,0.0021127346548957537,-0.010073633650034108,0.014343982176644565,-6.698814492312189e-05,0.05677466250796277,0.07,0.025,0.045,없음,0.7395597026087609,0.7361021291279644,0.5422619047619047,0.5331061460358084,0.003371558362971261,-0.0029754154970092483,-0.0024412805360171097,15.626492933819573,33.5,200.0,0.8333333333333334,1.0,0.25194042576165054,0.011238972213864476,1.0556260939902913,75.0,200.0,0.8325,-0.00752431311822066,0.0032764417787817246,0.615,0.85,0.345,0.285,0.16,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,rep_point,200,200,-0.0025899638982541107,-0.003027277317826038,-0.002053727332329891,-0.0024643345166804574,0.002357093034293464,0.0,0.0,0.0,없음,0.7347159273873072,0.7361021291279644,0.5326633165829145,0.5331061460358084,-5.551115123125783e-17,-0.0024323044374193192,0.0,199.12700577261165,200.0,200.0,0.10329893223053566,1.0,0.26227023013078266,-2.113638567528282e-16,0.06621030366100678,200.0,200.0,0.0,0.0,0.0,0.855,0.85,0.045,0.005,0.25,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,88,soft,200,200,0.002018028976376207,-0.007793904934587426,0.007705525617679898,-0.001554949414936404,0.037545173544153286,0.01,0.0,0.01,없음,0.7342160762821872,0.7361021291279644,0.5377040480305986,0.5331061460358084,0.004950209761707514,-0.0028918645017902422,0.0,35.55182598705184,200.0,200.0,0.5686222319283689,1.0,0.25898412785034153,0.007977333887379255,2.1507194515743775,610.0,200.0,0.0,0.0,0.0,0.69,0.85,0.29,0.185,0.095,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,any,200,200,0.05904982497677874,0.05624513150459498,0.06161564461377156,0.06001509461308634,0.014930173915709966,0.01,0.01,0.0,없음,0.7901689188273687,0.7284380961715731,0.6331017897691716,0.5339635011305739,0.05897064263468055,-0.0001548658937417513,0.0,114.15829263703243,200.0,200.0,0.29244248618928353,1.0,0.27194908236487814,0.24457213020422042,0.8671558074727486,618.0,200.0,0.0,0.0,0.0,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,center,200,200,0.12773254025462277,0.12160490752234732,0.13627914808590302,0.128641355219684,0.02983449656255167,0.82,0.82,0.0,벌어짐,0.8599013471320074,0.7284380961715731,0.7611365823286353,0.5339635011305739,0.04330352705119389,-0.0033518393140000713,0.08484475763998034,32.359784538424826,69.0,200.0,0.5918831168831169,1.0,0.22800913865077255,0.17277070897062924,1.0459758672792236,124.5,200.0,0.655,0.08200988625516281,0.09003206187411439,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,f01,200,200,0.0663355234662335,0.06328272110927635,0.06972864251024313,0.06749117870650856,0.016010401053377428,0.025,0.025,0.0,없음,0.7981438870999968,0.7284380961715731,0.6462555465684978,0.5339635011305739,0.06145389712116073,-0.0005740696479727969,0.004164575096479106,104.43879469350941,196.0,200.0,0.3136059876092918,1.0,0.26975565639516735,0.24179059759236282,0.9347162972193419,533.0,200.0,0.020000000000000018,0.0035483827957248915,0.005179766553093934,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,f10,200,200,0.10974139566113655,0.10568034754098976,0.11451066306460145,0.11066470987760639,0.02180104167158025,0.655,0.655,0.0,벌어짐,0.8404527840852257,0.7284380961715731,0.7206988081221211,0.5339635011305739,0.046585606149927294,-0.0016736528081675028,0.06408684803706088,59.9936569935179,125.0,200.0,0.4463580900233144,1.0,0.23723895020077085,0.18700300923562957,1.0368792437572216,297.0,200.0,0.375,0.06083159103551694,0.06628288938027682,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,f25,200,200,0.13929277303171528,0.13515212075190397,0.14628297605118212,0.1410934798938721,0.027872100498382527,0.94,0.94,0.0,벌어짐,0.8704784524546962,0.7284380961715731,0.7803030303030303,0.5339635011305739,0.040328073383614105,-0.002251221546701765,0.10066388845459978,32.44668632842822,71.5,200.0,0.6137970529991749,1.0,0.21256274594802377,0.16878319436704492,1.088259572606424,163.0,200.0,0.6425000000000001,0.09714096516312742,0.10612574045414935,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,f50,200,200,0.16504298242238308,0.15756115120570757,0.17305885392516662,0.1645991728558129,0.03719014474774583,0.96,0.96,0.0,벌어짐,0.8947310301013374,0.7284380961715731,0.8347689612380466,0.5339635011305739,0.03214728008895823,-0.0038707336574514417,0.13472856809896816,16.348333335466478,35.0,200.0,0.8289668929603655,1.0,0.18693457684315162,0.1622236610346603,1.0357851003469025,79.0,200.0,0.825,0.12785204880811485,0.142281582389143,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,rep_point,200,200,-0.0035490293841401455,-0.004008103531437213,-0.0032158929852715845,-0.003810991112438701,0.0021345995201402963,0.0,0.0,0.0,없음,0.7251138819095477,0.7284380961715731,0.535,0.5339635011305739,-1.1102230246251565e-16,-0.003481692636251643,0.0,198.93123032514774,200.0,200.0,0.10348438235097476,1.0,0.2756646156544238,-2.1745295563162818e-16,0.07329766892564485,200.0,200.0,0.0,0.0,0.0,0.785,0.805,0.05,0.03,0.215,,,,,,,,,,
C1,lognormal,2000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,89,soft,200,200,0.12599395076850084,0.12160430421413637,0.13209061535677102,0.12808031424457705,0.02718136316574252,0.825,0.825,0.0,벌어짐,0.8572013284205859,0.7284380961715731,0.7582329079082888,0.5339635011305739,0.1292190906915891,-0.0034061705317093294,0.0,34.60826051978195,200.0,200.0,0.5720496708037133,1.0,0.27330548755299533,0.21413680365583773,2.186097132930248,618.0,200.0,0.0,0.0,0.0,1.0,0.805,0.195,0.06,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,any,200,200,-0.11048347242080997,-0.11490707225708963,-0.10630286136145306,-0.11477693150603592,0.033641446647990125,0.645,0.0,0.645,벌어짐,0.6068079581601891,0.7168397460219011,0.3531471614564532,0.5170673693315532,-0.11187979916780821,0.0009735400892112445,0.0,66.51528082704718,200.0,200.0,0.41953946239523576,1.0,0.2608001025158566,-0.2988886145875619,1.4166870178760362,2273.5,200.0,0.0,0.0,0.0,0.0,0.64,0.64,0.815,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,center,200,200,-0.16158621432467768,-0.16973112238846066,-0.15273290566719955,-0.16554328430007917,0.04802787173982948,0.945,0.0,0.945,벌어짐,0.5594157570579048,0.7168397460219011,0.2940965476221552,0.5170673693315532,-0.1286185477741716,-0.004773701200270819,-0.027441106466186582,36.894199870482204,164.0,200.0,0.5674121516509913,1.0,0.2728221919020162,-0.24138134602868958,1.868046728641558,1184.0,200.0,0.18000000000000005,-0.028539997696073627,-0.026062475008213237,0.0,0.64,0.64,0.825,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,f01,200,200,-0.11480351744347383,-0.12100524121982825,-0.11060721839377008,-0.11934814985980453,0.034845885245703846,0.68,0.0,0.68,벌어짐,0.6003506368030401,0.7168397460219011,0.3491486734989543,0.5170673693315532,-0.11445890647473578,1.2038078092413418e-05,0.0,63.031023715698524,200.0,200.0,0.43256346055170725,1.0,0.26133588059549107,-0.2968218706984719,1.471618010887942,2118.5,200.0,0.0,0.0,0.0,0.0,0.64,0.64,0.815,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,f10,200,200,-0.13111238399813935,-0.1370558775686972,-0.12552727224313553,-0.13510675873927075,0.03858668959673086,0.84,0.0,0.84,벌어짐,0.5857492029063937,0.7168397460219011,0.32989591307690536,0.5170673693315532,-0.12246596089897926,-0.0019030776852906883,-0.006330920783128857,52.820823055601245,194.0,200.0,0.4721698768101761,1.0,0.2651268624612567,-0.28082310980108904,1.630416639731782,1773.5,200.0,0.030000000000000027,-0.006973345156925159,-0.005769891560146401,0.0,0.64,0.64,0.825,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,f25,200,200,-0.14706255837370036,-0.15576845908573633,-0.13958301722358601,-0.1526929413878311,0.04292709540350674,0.91,0.0,0.91,벌어짐,0.5709908772480715,0.7168397460219011,0.311290723778877,0.5170673693315532,-0.12270373430785825,-0.003490408446163551,-0.021753084069516038,44.08401634924222,175.0,200.0,0.5211375656950896,1.0,0.26983133652372243,-0.255733377599906,1.7341799479001931,1463.5,200.0,0.125,-0.023232504352670325,-0.020566940448053628,0.0,0.64,0.64,0.825,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,f50,200,200,-0.17151712926020596,-0.18068172226258938,-0.15982938506064048,-0.1750961913017648,0.04963204381308327,0.95,0.0,0.95,벌어짐,0.5499259166124915,0.7168397460219011,0.28008793573073365,0.5170673693315532,-0.11668336185942729,-0.006171687756721167,-0.047621028719358915,33.06147491990765,143.0,200.0,0.5933814062943465,1.0,0.2756335652145972,-0.2251193707138276,1.8063265535502415,1116.0,200.0,0.28500000000000003,-0.0498670480005301,-0.045401745903578816,0.0,0.64,0.64,0.825,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,rep_point,200,200,-0.004249025788610805,-0.004920495775963429,-0.0034470646470454724,-0.004043044598566935,0.0038187840908240835,0.0,0.0,0.0,없음,0.7137028552033805,0.7168397460219011,0.5188832487309645,0.5170673693315532,-0.00038507180226876603,-0.004060415801077244,0.0,195.78732879672282,200.0,200.0,0.11661809236299359,1.0,0.27946272370475805,-0.010228913203285186,0.1466830531540319,200.0,200.0,0.0,0.0,0.0,0.62,0.64,0.08,0.08,0.62,,,,,,,,,,
C1,lognormal,20000.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,90,soft,200,200,-0.1605555232318363,-0.16932498346482605,-0.15163680230534926,-0.16535087984480148,0.04750030918172738,0.94,0.0,0.94,벌어짐,0.5597482840145626,0.7168397460219011,0.29449873101080637,0.5170673693315532,-0.15585257115641832,-0.004161332357610736,0.0,37.11074864727834,200.0,200.0,0.5643850231214886,1.0,0.2669936522215737,-0.2734679768812916,2.095063482200339,2273.5,200.0,0.0,0.0,0.0,0.0,0.64,0.64,0.825,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,any,200,200,0.0020864672916512395,-0.001137962434757167,0.005086215418632523,0.0006718526364066263,0.017285627556362988,0.0,0.0,0.0,없음,0.7407846086601042,0.7408325565114543,0.5184088598106245,0.5172442242015475,0.002984845478542386,-9.799206674315775e-05,0.0,65.97025059275867,200.0,200.0,0.4184743928807536,1.0,0.23784727249621254,0.0075199137233258485,1.4253677839829586,2267.0,200.0,0.0,0.0,0.0,0.685,0.7,0.305,0.04,0.045,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,center,200,200,-0.0040184301031558345,-0.009118232339308863,-0.0005885609859491714,-0.0061899768958452485,0.026323095998352485,0.0,0.0,0.0,없음,0.7324705556313956,0.7408325565114543,0.5152121710973852,0.5172442242015475,0.0022395058286538982,-0.00636896410315152,-0.0009641809327191053,36.97167870747356,165.0,200.0,0.5660733839555869,1.0,0.24438897429404752,0.004866873324860551,1.8453974984375696,1190.5,200.0,0.17500000000000004,-0.002476940250245474,0.0005405358147707595,0.61,0.7,0.39,0.11,0.07,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,f01,200,200,0.0012349942448691698,-0.00209286806930431,0.004557244398255,-0.00016127262161589828,0.018021709000736325,0.0,0.0,0.0,없음,0.7405011175349712,0.7408325565114543,0.5173215026047833,0.5172442242015475,0.0027345217747478667,-0.0009968385472768904,0.0,62.913988804765445,200.0,200.0,0.42961150026602607,1.0,0.2390138162429861,0.0064904568901516385,1.4761259428624547,2121.5,200.0,0.0,0.0,0.0,0.69,0.7,0.31,0.045,0.05,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,f10,200,200,-0.0005454547114526198,-0.004096746480346081,0.0027922851870315624,-0.0024986055049032894,0.0204098694024227,0.0,0.0,0.0,없음,0.7379129192664434,0.7408325565114543,0.5160268108611434,0.5172442242015475,0.0025551606184998077,-0.003050297447430683,-0.000126376584375254,52.801249061063345,193.0,200.0,0.4697588945945514,1.0,0.24272076595845737,0.006298941838383012,1.6233426527312664,1765.0,200.0,0.03500000000000003,-0.0007803812326462323,0.0004584671223591963,0.67,0.7,0.33,0.055,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,f25,200,200,-0.0020016434002381733,-0.006327787233433191,0.0010105339742757513,-0.004565869308795556,0.023521985834360496,0.0,0.0,0.0,없음,0.7361820789932081,0.7408325565114543,0.5173409509230404,0.5172442242015475,0.0013973017199632731,-0.005073286208722549,-0.0010608629876565634,43.58875352981939,175.0,200.0,0.5222869499121612,1.0,0.24355885091730975,0.0035213661202579396,1.7296798864877116,1456.5,200.0,0.125,-0.00253486235751732,-4.984412578779018e-05,0.65,0.7,0.37,0.09,0.04,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,f50,200,200,-0.0042531737611877785,-0.009392723817325699,0.000572031107214932,-0.00656126957558937,0.028042440723407194,0.005,0.0,0.005,없음,0.7307619162374294,0.7408325565114543,0.5150134673158604,0.5172442242015475,0.002468042519620406,-0.00702570087804133,-0.0009410241694925436,33.41241472954158,143.0,200.0,0.5902880374483224,1.0,0.24360855961469552,0.005662344377766672,1.8184763839424594,1123.5,200.0,0.28500000000000003,-0.003621071891985128,0.0007912437994103128,0.61,0.7,0.4,0.125,0.08,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,rep_point,200,200,-0.012349226309108119,-0.013222358317398486,-0.011580808505416318,-0.012594482383547354,0.0044406312942657095,0.0,0.0,0.0,없음,0.7276584798994975,0.7408325565114543,0.515,0.5172442242015475,-7.144640782791312e-05,-0.012737497753309512,0.0,195.73394170170184,200.0,200.0,0.11770470854891485,1.0,0.25863513873486216,-0.0022848146913206297,0.14763192933648106,200.0,200.0,0.0,0.0,0.0,0.67,0.7,0.08,0.07,0.29,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,91,soft,200,200,-0.0032472599324421814,-0.008586899267799986,0.00037711370456361415,-0.006262190352787053,0.026354648100024223,0.0,0.0,0.0,없음,0.7339072225435141,0.7408325565114543,0.5161447453388022,0.5172442242015475,0.003037716266664159,-0.006613018175595897,0.0,36.763754911016704,200.0,200.0,0.5642665528687278,1.0,0.24442247814921572,0.004932420053517244,2.107167841275294,2267.0,200.0,0.0,0.0,0.0,0.61,0.7,0.4,0.11,0.08,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,any,200,200,0.09090747279612599,0.0868035590856252,0.0938416999097208,0.09198423799230078,0.018025859284379258,0.32,0.32,0.0,가끔,0.8239390260336945,0.7326096417899481,0.6719837625198294,0.5106138764660175,0.09069500353369087,-0.0007051110019822282,0.0,63.8441096173256,200.0,200.0,0.42372287191553504,1.0,0.2625307397347671,0.23270630661559788,1.460353734805576,2284.5,200.0,0.0,0.0,0.0,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
C1,lognormal,20000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,92,center,200,200,0.11664380785941858,0.11220030471899944,0.12167574504806178,0.11747930378466688,0.02431913080369408,0.78,0.78,0.0,벌어짐,0.8500315223116495,0.7326096417899481,0.7298605249021564,0.5106138764660175,0.09431661249349432,-0.007918652541703597,0.030294051220640217,34.493587884024095,166.0,200.0,0.5710663842273107,1.0,0.249372528152134,0.1869123984993782,1.9452111416007956,1189.5,200.0,0.17000000000000004,0.027851329023930282,0.03267640430580743,1.0,0.67,0.33,0.05,0.0,,,,,,,,,,
