score,unit,stratum,storm,metric,value,ci_lo,ci_hi,n_units,test_event,role,year,n_polygons,train_events,nested_status,run_id
rf_F1_wf,object,FLAT,ALL,capture_0.2,0.27186726009304235,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,observed-label_auc,0.5697559686584822,0.4449,0.7193,18,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,FLAT,ALL,observed-label_auc,0.6002,0.4449,0.7193,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,capture_0.2,0.1667,,,18,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,capture_0.2,0.15565226342538016,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,observed-label_auc,0.579548980818836,0.4393,0.7141,18,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,FLAT,ALL,observed-label_auc,0.6101,0.4393,0.7141,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,capture_0.2,0.2222,,,18,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,capture_0.2,0.19783577493625384,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,FLAT,ALL,observed-label_auc,0.48883101773024246,0.297896745375206,0.6327506225441756,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,FLAT,ALL,observed-label_auc,0.6631892384173351,0.5071822897250429,0.8159799922411982,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,observed-label_auc,0.5825805576952101,0.4230812046597961,0.7021668154578712,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,observed-label_auc,0.6012010268691736,0.4277682775936726,0.7065570387136675,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,observed-label_auc,0.4947589531680441,0.377,0.6394,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,URBAN,ALL,observed-label_auc,0.548,0.377,0.6394,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,capture_0.2,0.1333,,,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,capture_0.2,0.06265788608653623,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,0.5588808539944904,0.4184,0.7346,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,0.5938,0.4184,0.7346,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.1333,,,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,capture_0.2,0.06265788608653623,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,observed-label_auc,0.4850447658402204,0.3788,0.777,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,URBAN,ALL,observed-label_auc,0.5779,0.3788,0.777,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,capture_0.2,0.1333,,,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,capture_0.2,0.06265788608653623,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,observed-label_auc,0.5148691460055096,0.3934,0.7628,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,URBAN,ALL,observed-label_auc,0.5972,0.3934,0.7628,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,capture_0.2,0.1333,,,15,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,capture_0.2,0.06265788608653623,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,observed-label_auc,0.5459762936268177,0.3802412278940734,0.6530140082650039,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,observed-label_auc,0.5958359005699133,0.4108728259898946,0.7317904135454555,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,observed-label_auc,0.570901652864916,0.35801822688481094,0.7935546849330518,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,observed-label_auc,0.6021435719906622,0.39017770368446536,0.7805782209113867,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,observed-label_auc,0.6350651840490797,0.6351,0.6351,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,AGRI,ALL,observed-label_auc,0.6351,0.6351,0.6351,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,capture_0.2,0.14974124016182103,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,AGRI,ALL,observed-label_auc,0.8560199386503068,0.856,0.856,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,AGRI,ALL,observed-label_auc,0.856,0.856,0.856,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,AGRI,ALL,capture_0.2,1.0,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,capture_0.2,0.35291869295844475,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,observed-label_auc,0.792465490797546,0.7925,0.7925,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,AGRI,ALL,observed-label_auc,0.7925,0.7925,0.7925,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,AGRI,ALL,capture_0.2,0.0,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,capture_0.2,0.0,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,observed-label_auc,0.9099884969325154,0.91,0.91,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,AGRI,ALL,observed-label_auc,0.91,0.91,0.91,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,AGRI,ALL,capture_0.2,1.0,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,capture_0.2,0.7228897943895974,,,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,observed-label_auc,0.6781931519054996,0.6781931519054996,0.6781931519054996,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,AGRI,ALL,observed-label_auc,0.736951043604872,0.736951043604872,0.736951043604872,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,AGRI,ALL,observed-label_auc,0.7104118647112068,0.7104118647112068,0.7104118647112068,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,AGRI,ALL,observed-label_auc,0.7707173721530629,0.7707173721530629,0.7707173721530629,1,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,observed-label_auc,0.7310015075690672,0.548,0.8143,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.6884,0.5625,0.829,4,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,UNIVERSE,ALL,capture_0.2,0.4545,,,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,capture_0.2,0.47120154550989773,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,observed-label_auc,0.7970936922953408,0.6635,0.8512,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.748,0.6633,0.8327,4,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,UNIVERSE,ALL,capture_0.2,0.4545,,,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,capture_0.2,0.4369603723395583,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,observed-label_auc,0.7465589067002079,0.6655,0.821,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.7203,0.5833,0.8384,4,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,UNIVERSE,ALL,capture_0.2,0.4545,,,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,UNIVERSE,ALL,capture_0.2,0.47120154550989773,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,observed-label_auc,0.7321923979268695,0.5683,0.818,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,UNIVERSE,ALL,observed-label_auc,0.684,0.55,0.8423,4,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,UNIVERSE,ALL,capture_0.2,0.4545,,,11,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,UNIVERSE,ALL,capture_0.2,0.47120154550989773,,,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,UNIVERSE,ALL,observed-label_auc,0.7212340222157271,0.5640661857983648,0.8107109780214367,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,UNIVERSE,ALL,observed-label_auc,0.7591174906177325,0.6466143093013937,0.8753468993686019,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,UNIVERSE,ALL,observed-label_auc,0.7271051451454866,0.6065266569001513,0.8229642883025324,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,UNIVERSE,ALL,observed-label_auc,0.7152487352903972,0.5428800803533553,0.8193047491944515,3,2023-08-10,holdout,2023,3,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,ALL,ALL,capture_0.2,0.2940557820270751,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,ALL,ALL,capture_0.2,0.41604877946659446,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,ALL,ALL,capture_0.2,0.45736401433266954,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,ALL,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,ALL,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,ALL,ALL,capture_0.2,0.5445368772021313,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,ALL,ALL,observed-label_auc,0.7220625150243893,0.5404717706207419,0.8666829391820109,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,ALL,ALL,observed-label_auc,0.8001912048337092,0.6885566928901844,0.9068976867310978,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,ALL,ALL,observed-label_auc,0.7848587147954948,0.664344727815293,0.9053727017756966,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,ALL,ALL,observed-label_auc,0.8044450048602769,0.7000482314295845,0.9009018702300337,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,FLAT,ALL,capture_0.2,0.22112501157446188,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,FLAT,ALL,capture_0.2,0.29689326138213334,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,capture_0.2,0.22793559757170728,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,capture_0.2,0.16550746284265994,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,FLAT,ALL,observed-label_auc,0.40940786230602155,0.16674440714688157,0.6633564615413964,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,FLAT,ALL,observed-label_auc,0.5351224307638809,0.23583685290936438,0.7611665018517386,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,FLAT,ALL,observed-label_auc,0.5392617660421691,0.25000795710465534,0.7885829292586328,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,FLAT,ALL,observed-label_auc,0.5547000296654138,0.32682052277896223,0.7507628093312781,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,capture_0.2,0.17296091463207244,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,capture_0.2,0.08686916844479552,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,capture_0.2,0.09225546042157111,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,capture_0.2,0.22615635049429433,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,URBAN,ALL,observed-label_auc,0.44950299884505257,0.17636396043003394,0.7226420372600711,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
rf_F1_wf,object,URBAN,ALL,observed-label_auc,0.4687638070236663,0.21637537240707433,0.7211522416402584,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_rf,object,URBAN,ALL,observed-label_auc,0.566323613234826,0.3111515180851727,0.765379419945023,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
nested_all,object,URBAN,ALL,observed-label_auc,0.5459260510303882,0.30337631494958645,0.7568042477001994,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
slope_neg,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",선택,m3_20260926T164916Z_f383cb3
