test_event,role,rule,size_m,score,metric,value,n_units,run_id
2022-09-06,holdout,soft,500,impervious,cell_auc_sklearn,0.9272403057161399,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,impervious,capture_0.2,1.0,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,impervious,object_auc,0.9397322886059418,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_neg,cell_auc,0.7640335718070949,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_neg,cell_auc_sklearn,0.7640335718070949,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_neg,capture_0.2,0.35337948600343433,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_neg,object_auc,0.7456741756447928,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_acc_neg,cell_auc,0.7447703108621754,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_acc_neg,cell_auc_sklearn,0.7447703108621755,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_acc_neg,capture_0.2,0.621049841733421,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,hand_acc_neg,object_auc,0.7134182174338883,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,L1,cell_auc,0.9009616548558093,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,L1,cell_auc_sklearn,0.9009616548558091,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,L1,capture_0.2,0.9999999999999998,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,L1,object_auc,0.9162912177603655,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,z_sensitivity,cell_auc,0.836568930373159,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,z_sensitivity,cell_auc_sklearn,0.8365689303731588,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,z_sensitivity,capture_0.2,0.47845442138474925,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,z_sensitivity,object_auc,0.8863206007182501,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,rf_F1_wf,cell_auc,0.85201011904569,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,rf_F1_wf,cell_auc_sklearn,0.85201011904569,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,rf_F1_wf,capture_0.2,0.7543391554693325,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,rf_F1_wf,object_auc,0.86888671237349,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,logit_F1_wf,cell_auc,0.8289734336634101,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,logit_F1_wf,cell_auc_sklearn,0.82897343366341,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,logit_F1_wf,capture_0.2,0.40095966946589834,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,soft,500,logit_F1_wf,object_auc,0.8573294156056155,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,slope_neg,cell_auc,0.6866595517609392,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,slope_neg,cell_auc_sklearn,0.6866595517609392,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,slope_neg,capture_0.2,0.4,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,slope_neg,object_auc,0.751750972762646,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,relelev_neg,cell_auc,0.7385272145144077,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,relelev_neg,cell_auc_sklearn,0.7385272145144077,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,relelev_neg,capture_0.2,0.4,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,relelev_neg,object_auc,0.735408560311284,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,twi,cell_auc,0.7150480256136607,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,twi,cell_auc_sklearn,0.7150480256136607,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,twi,capture_0.2,0.2,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,twi,object_auc,0.7896238651102465,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,impervious,cell_auc,0.9272145144076841,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,impervious,cell_auc_sklearn,0.9272145144076841,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,impervious,capture_0.2,1.0,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,impervious,object_auc,0.9439688715953307,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_neg,cell_auc,0.6164354322305229,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_neg,cell_auc_sklearn,0.616435432230523,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_neg,capture_0.2,0.2,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_neg,object_auc,0.6850843060959793,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_acc_neg,cell_auc,0.5959445037353255,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_acc_neg,cell_auc_sklearn,0.5959445037353255,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_acc_neg,capture_0.2,0.2,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,hand_acc_neg,object_auc,0.6632944228274967,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,L1,cell_auc,0.8819637139807897,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,L1,cell_auc_sklearn,0.8819637139807898,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,L1,capture_0.2,0.8,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,L1,object_auc,0.896757457846952,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,z_sensitivity,cell_auc,0.8582710779082177,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,z_sensitivity,cell_auc_sklearn,0.8582710779082177,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,z_sensitivity,capture_0.2,0.8,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,z_sensitivity,object_auc,0.8972762645914397,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,rf_F1_wf,cell_auc,0.8115261472785485,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,rf_F1_wf,cell_auc_sklearn,0.8115261472785485,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,rf_F1_wf,capture_0.2,0.6,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,rf_F1_wf,object_auc,0.8687418936446175,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,logit_F1_wf,cell_auc,0.7950907150480256,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,logit_F1_wf,cell_auc_sklearn,0.7950907150480256,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,logit_F1_wf,capture_0.2,0.6,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,any,1000,logit_F1_wf,object_auc,0.8412451361867703,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,slope_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,slope_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,slope_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,slope_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,relelev_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,relelev_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,relelev_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,relelev_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,twi,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,twi,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,twi,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,twi,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,impervious,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,impervious,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,impervious,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,impervious,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_acc_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_acc_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_acc_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,hand_acc_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,L1,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,L1,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,L1,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,L1,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,z_sensitivity,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,rf_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,rf_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,rf_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,rf_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,logit_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,logit_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,logit_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f01,1000,logit_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,slope_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,slope_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,slope_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,slope_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,relelev_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,relelev_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,relelev_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,relelev_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,twi,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,twi,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,twi,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,twi,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,impervious,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,impervious,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,impervious,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,impervious,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_acc_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_acc_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_acc_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,hand_acc_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,L1,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,L1,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,L1,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,L1,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,z_sensitivity,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,rf_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,rf_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,rf_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,rf_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,logit_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,logit_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,logit_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f10,1000,logit_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,slope_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,slope_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,slope_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,slope_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,relelev_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,relelev_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,relelev_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,relelev_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,twi,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,twi,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,twi,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,twi,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,impervious,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,impervious,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,impervious,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,impervious,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_acc_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_acc_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_acc_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,hand_acc_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,L1,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,L1,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,L1,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,L1,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,z_sensitivity,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,rf_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,rf_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,rf_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,rf_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,logit_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,logit_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,logit_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f25,1000,logit_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,slope_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,slope_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,slope_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,slope_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,relelev_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,relelev_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,relelev_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,relelev_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,twi,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,twi,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,twi,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,twi,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,impervious,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,impervious,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,impervious,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,impervious,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_acc_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_acc_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_acc_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,hand_acc_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,L1,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,L1,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,L1,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,L1,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,z_sensitivity,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,rf_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,rf_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,rf_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,rf_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,logit_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,logit_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,logit_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,f50,1000,logit_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,slope_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,slope_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,slope_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,slope_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,relelev_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,relelev_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,relelev_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,relelev_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,twi,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,twi,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,twi,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,twi,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,impervious,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,impervious,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,impervious,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,impervious,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_acc_neg,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_acc_neg,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_acc_neg,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,hand_acc_neg,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,L1,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,L1,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,L1,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,L1,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,z_sensitivity,object_auc,,5,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,rf_F1_wf,cell_auc,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,rf_F1_wf,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,rf_F1_wf,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2022-09-06,holdout,center,1000,rf_F1_wf,object_auc,,5,m4_20260926T164939Z_390f3fc
