rule,size_m,score,metric,role_group,median,n_events
f01,500,relelev_neg,capture_0.2,all,0.07946815089672232,8
f01,500,relelev_neg,capture_0.2,development,0.045454545454545456,6
f01,500,relelev_neg,capture_0.2,holdout,0.1173469387755102,2
f01,500,relelev_neg,cell_auc,all,0.5685542268711168,8
f01,500,relelev_neg,cell_auc,development,0.5838373567910935,6
f01,500,relelev_neg,cell_auc,holdout,0.5431081978204401,2
f01,500,relelev_neg,object_auc,all,0.6022427022700099,8
f01,500,relelev_neg,object_auc,development,0.6022427022700099,6
f01,500,relelev_neg,object_auc,holdout,0.599382443145053,2
f01,500,rf_F1_wf,capture_0.2,all,0.8095238095238095,7
f01,500,rf_F1_wf,capture_0.2,development,0.8095238095238095,5
f01,500,rf_F1_wf,capture_0.2,holdout,0.7125850340136055,2
f01,500,rf_F1_wf,cell_auc,all,0.8575435488633009,7
f01,500,rf_F1_wf,cell_auc,development,0.8685007385524371,5
f01,500,rf_F1_wf,cell_auc,holdout,0.8347795872918531,2
f01,500,rf_F1_wf,object_auc,all,0.8725999479972646,7
f01,500,rf_F1_wf,object_auc,development,0.8725999479972646,5
f01,500,rf_F1_wf,object_auc,holdout,0.8550428547210598,2
f01,500,slope_neg,capture_0.2,all,0.6768460111317254,8
f01,500,slope_neg,capture_0.2,development,0.5748051948051948,6
f01,500,slope_neg,capture_0.2,holdout,0.804421768707483,2
f01,500,slope_neg,cell_auc,all,0.8213425361808743,8
f01,500,slope_neg,cell_auc,development,0.7989530888952887,6
f01,500,slope_neg,cell_auc,holdout,0.8424316131839866,2
f01,500,slope_neg,object_auc,all,0.8313009502696325,8
f01,500,slope_neg,object_auc,development,0.8191444641206052,6
f01,500,slope_neg,object_auc,holdout,0.8313009502696325,2
f01,500,twi,capture_0.2,all,0.6428571428571428,8
f01,500,twi,capture_0.2,development,0.5822510822510822,6
f01,500,twi,capture_0.2,holdout,0.7074829931972789,2
f01,500,twi,cell_auc,all,0.8393457453698745,8
f01,500,twi,cell_auc,development,0.8138204794766327,6
f01,500,twi,cell_auc,holdout,0.8629417880108674,2
f01,500,twi,object_auc,all,0.8572653443012734,8
f01,500,twi,object_auc,development,0.8452654662488508,6
f01,500,twi,object_auc,holdout,0.8572653443012734,2
f01,500,z_sensitivity,capture_0.2,all,0.5277777777777778,8
f01,500,z_sensitivity,capture_0.2,development,0.6111111111111112,6
f01,500,z_sensitivity,capture_0.2,holdout,0.38945578231292516,2
f01,500,z_sensitivity,cell_auc,all,0.8008838089107697,8
f01,500,z_sensitivity,cell_auc,development,0.8008838089107697,6
f01,500,z_sensitivity,cell_auc,holdout,0.7843530598757269,2
f01,500,z_sensitivity,object_auc,all,0.8231345065000026,8
f01,500,z_sensitivity,object_auc,development,0.8130851215206933,6
f01,500,z_sensitivity,object_auc,holdout,0.8233242401907419,2
f01,1000,L1,capture_0.2,all,0.6071428571428572,6
f01,1000,L1,capture_0.2,development,0.7142857142857143,5
f01,1000,L1,capture_0.2,holdout,0.034482758620689655,1
f01,1000,L1,cell_auc,all,0.746460490712785,6
f01,1000,L1,cell_auc,development,0.8034944581280788,5
f01,1000,L1,cell_auc,holdout,0.4472031518177562,1
f01,1000,L1,object_auc,all,0.74601210364904,8
f01,1000,L1,object_auc,development,0.7496994759172139,6
f01,1000,L1,object_auc,holdout,0.7039555297878451,2
f01,1000,hand_acc_neg,capture_0.2,all,0.6965517241379311,6
f01,1000,hand_acc_neg,capture_0.2,development,0.6,5
f01,1000,hand_acc_neg,capture_0.2,holdout,0.7931034482758621,1
f01,1000,hand_acc_neg,cell_auc,all,0.7818066058693391,6
f01,1000,hand_acc_neg,cell_auc,development,0.7811158798283262,5
f01,1000,hand_acc_neg,cell_auc,holdout,0.8616788890622561,1
f01,1000,hand_acc_neg,object_auc,all,0.8154902724434083,8
f01,1000,hand_acc_neg,object_auc,development,0.8288872513328154,6
f01,1000,hand_acc_neg,object_auc,holdout,0.798673062814037,2
f01,1000,hand_neg,capture_0.2,all,0.65,6
f01,1000,hand_neg,capture_0.2,development,0.5,5
f01,1000,hand_neg,capture_0.2,holdout,0.8103448275862069,1
f01,1000,hand_neg,cell_auc,all,0.7759967547785143,6
f01,1000,hand_neg,cell_auc,development,0.768409818569904,5
f01,1000,hand_neg,cell_auc,holdout,0.8720354189421127,1
f01,1000,hand_neg,object_auc,all,0.8054795194330409,8
f01,1000,hand_neg,object_auc,development,0.8062593312424349,6
f01,1000,hand_neg,object_auc,holdout,0.8054795194330409,2
f01,1000,impervious,capture_0.2,all,0.4916666666666667,6
f01,1000,impervious,capture_0.2,development,0.65,5
f01,1000,impervious,capture_0.2,holdout,0.05172413793103448,1
f01,1000,impervious,cell_auc,all,0.8277088630224059,6
f01,1000,impervious,cell_auc,development,0.8763854679802956,5
f01,1000,impervious,cell_auc,holdout,0.5695798876579811,1
f01,1000,impervious,object_auc,all,0.8215865010661821,8
f01,1000,impervious,object_auc,development,0.8215865010661821,6
f01,1000,impervious,object_auc,holdout,0.7966060801825385,2
f01,1000,logit_F1_wf,capture_0.2,all,0.6,5
f01,1000,logit_F1_wf,capture_0.2,development,0.5916666666666667,4
f01,1000,logit_F1_wf,capture_0.2,holdout,0.6206896551724138,1
f01,1000,logit_F1_wf,cell_auc,all,0.7986620377594008,5
f01,1000,logit_F1_wf,cell_auc,development,0.7833048748596305,4
f01,1000,logit_F1_wf,cell_auc,holdout,0.7986620377594008,1
f01,1000,logit_F1_wf,object_auc,all,0.8695852251737768,7
f01,1000,logit_F1_wf,object_auc,development,0.8854683260582861,5
f01,1000,logit_F1_wf,object_auc,holdout,0.8474691939798651,2
f01,1000,relelev_neg,capture_0.2,all,0.15714285714285714,6
f01,1000,relelev_neg,capture_0.2,development,0.21428571428571427,5
f01,1000,relelev_neg,capture_0.2,holdout,0.06896551724137931,1
f01,1000,relelev_neg,cell_auc,all,0.6239896720860907,6
f01,1000,relelev_neg,cell_auc,development,0.643472906403941,5
f01,1000,relelev_neg,cell_auc,holdout,0.5472772663442034,1
f01,1000,relelev_neg,object_auc,all,0.6260987483021905,8
f01,1000,relelev_neg,object_auc,development,0.6260987483021905,6
f01,1000,relelev_neg,object_auc,holdout,0.6160526416791856,2
f01,1000,rf_F1_wf,capture_0.2,all,0.5833333333333334,5
f01,1000,rf_F1_wf,capture_0.2,development,0.6001666666666667,4
f01,1000,rf_F1_wf,capture_0.2,holdout,0.5689655172413793,1
f01,1000,rf_F1_wf,cell_auc,all,0.7993251677328755,5
f01,1000,rf_F1_wf,cell_auc,development,0.8080210592705401,4
f01,1000,rf_F1_wf,cell_auc,holdout,0.7993251677328755,1
f01,1000,rf_F1_wf,object_auc,all,0.8846796074465733,7
f01,1000,rf_F1_wf,object_auc,development,0.8990511262400366,5
f01,1000,rf_F1_wf,object_auc,holdout,0.8556054183216211,2
f01,1000,slope_neg,capture_0.2,all,0.6022167487684729,6
f01,1000,slope_neg,capture_0.2,development,0.42857142857142855,5
f01,1000,slope_neg,capture_0.2,holdout,0.7758620689655172,1
f01,1000,slope_neg,cell_auc,all,0.7989824043495587,6
f01,1000,slope_neg,cell_auc,development,0.7986051502145922,5
f01,1000,slope_neg,cell_auc,holdout,0.8468559837728196,1
f01,1000,slope_neg,object_auc,all,0.8477131133940226,8
f01,1000,slope_neg,object_auc,development,0.8477131133940226,6
f01,1000,slope_neg,object_auc,holdout,0.8134377595070375,2
f01,1000,twi,capture_0.2,all,0.6499999999999999,6
f01,1000,twi,capture_0.2,development,0.6,5
f01,1000,twi,capture_0.2,holdout,0.7586206896551724,1
f01,1000,twi,cell_auc,all,0.8324567380142085,6
f01,1000,twi,cell_auc,development,0.8247854077253219,5
f01,1000,twi,cell_auc,holdout,0.8650823061320018,1
f01,1000,twi,object_auc,all,0.8750682446638853,8
f01,1000,twi,object_auc,development,0.8778607344916067,6
f01,1000,twi,object_auc,holdout,0.8442548235957883,2
f01,1000,z_sensitivity,capture_0.2,all,0.5297619047619048,6
f01,1000,z_sensitivity,capture_0.2,development,0.6428571428571429,5
f01,1000,z_sensitivity,capture_0.2,holdout,0.3103448275862069,1
f01,1000,z_sensitivity,cell_auc,all,0.7993208490292669,6
f01,1000,z_sensitivity,cell_auc,development,0.8389778325123153,5
f01,1000,z_sensitivity,cell_auc,holdout,0.7480886253705726,1
f01,1000,z_sensitivity,object_auc,all,0.837738518103887,8
f01,1000,z_sensitivity,object_auc,development,0.837738518103887,6
f01,1000,z_sensitivity,object_auc,holdout,0.8348685325261781,2
f10,100,L1,capture_0.2,all,0.5253383348043542,8
f10,100,L1,capture_0.2,development,0.5253383348043542,6
f10,100,L1,capture_0.2,holdout,0.4223817118553961,2
f10,100,L1,cell_auc,all,0.7876557441836084,8
f10,100,L1,cell_auc,development,0.7876557441836084,6
f10,100,L1,cell_auc,holdout,0.6476335927154834,2
f10,100,L1,object_auc,all,0.7948866693077021,8
f10,100,L1,object_auc,development,0.7952064623921147,6
f10,100,L1,object_auc,holdout,0.7548738052727366,2
f10,100,hand_acc_neg,capture_0.2,all,0.9091800356506239,8
f10,100,hand_acc_neg,capture_0.2,development,0.9270588235294117,6
f10,100,hand_acc_neg,capture_0.2,holdout,0.7121212121212122,2
f10,100,hand_acc_neg,cell_auc,all,0.8826312799979479,8
f10,100,hand_acc_neg,cell_auc,development,0.8826312799979479,6
f10,100,hand_acc_neg,cell_auc,holdout,0.8451933507494513,2
f10,100,hand_acc_neg,object_auc,all,0.8529623918907889,8
f10,100,hand_acc_neg,object_auc,development,0.8638788603051771,6
f10,100,hand_acc_neg,object_auc,holdout,0.8378254724551742,2
f10,100,hand_neg,capture_0.2,all,0.8934873949579832,8
f10,100,hand_neg,capture_0.2,development,0.8934873949579832,6
f10,100,hand_neg,capture_0.2,holdout,0.7185007974481659,2
f10,100,hand_neg,cell_auc,all,0.8695240033921428,8
f10,100,hand_neg,cell_auc,development,0.8695240033921428,6
f10,100,hand_neg,cell_auc,holdout,0.83621077059272,2
f10,100,hand_neg,object_auc,all,0.8570682184601055,8
f10,100,hand_neg,object_auc,development,0.8706389778916175,6
f10,100,hand_neg,object_auc,holdout,0.8211038252245062,2
f10,100,impervious,capture_0.2,all,0.533465725213298,8
f10,100,impervious,capture_0.2,development,0.533465725213298,6
f10,100,impervious,capture_0.2,holdout,0.5025252525252525,2
f10,100,impervious,cell_auc,all,0.7078112746578722,8
f10,100,impervious,cell_auc,development,0.7078112746578722,6
f10,100,impervious,cell_auc,holdout,0.6705440266147147,2
f10,100,impervious,object_auc,all,0.7536208856813315,8
f10,100,impervious,object_auc,development,0.7536208856813315,6
f10,100,impervious,object_auc,holdout,0.7344337746062939,2
f10,100,logit_F1_wf,capture_0.2,all,0.8181818181818182,7
f10,100,logit_F1_wf,capture_0.2,development,0.7294117647058823,5
f10,100,logit_F1_wf,capture_0.2,holdout,0.8813131313131313,2
f10,100,logit_F1_wf,cell_auc,all,0.8459306181162206,7
f10,100,logit_F1_wf,cell_auc,development,0.8354526290701026,5
f10,100,logit_F1_wf,cell_auc,holdout,0.8574891712238498,2
f10,100,logit_F1_wf,object_auc,all,0.8445551422331852,7
f10,100,logit_F1_wf,object_auc,development,0.8445551422331852,5
f10,100,logit_F1_wf,object_auc,holdout,0.8510895683824982,2
f10,100,relelev_neg,capture_0.2,all,0.0029411764705882353,8
f10,100,relelev_neg,capture_0.2,development,0.0029411764705882353,6
f10,100,relelev_neg,capture_0.2,holdout,0.035486443381180226,2
f10,100,relelev_neg,cell_auc,all,0.5374459014659528,8
f10,100,relelev_neg,cell_auc,development,0.5396636671871169,6
f10,100,relelev_neg,cell_auc,holdout,0.5049445469372686,2
f10,100,relelev_neg,object_auc,all,0.5782050487635916,8
f10,100,relelev_neg,object_auc,development,0.5777108419909124,6
f10,100,relelev_neg,object_auc,holdout,0.5927442203922603,2
f10,100,rf_F1_wf,capture_0.2,all,0.8588235294117647,7
f10,100,rf_F1_wf,capture_0.2,development,0.8588235294117647,5
f10,100,rf_F1_wf,capture_0.2,holdout,0.8530037214247741,2
f10,100,rf_F1_wf,cell_auc,all,0.8545759203980099,7
f10,100,rf_F1_wf,cell_auc,development,0.8545759203980099,5
f10,100,rf_F1_wf,cell_auc,holdout,0.8673237434309788,2
f10,100,rf_F1_wf,object_auc,all,0.8559792627169518,7
f10,100,rf_F1_wf,object_auc,development,0.8559792627169518,5
f10,100,rf_F1_wf,object_auc,holdout,0.8675362370240942,2
f10,100,slope_neg,capture_0.2,all,0.8492853216052776,8
f10,100,slope_neg,capture_0.2,development,0.8492853216052776,6
f10,100,slope_neg,capture_0.2,holdout,0.727538543328017,2
f10,100,slope_neg,cell_auc,all,0.8850293134433338,8
f10,100,slope_neg,cell_auc,development,0.8850293134433338,6
f10,100,slope_neg,cell_auc,holdout,0.87670135925906,2
f10,100,slope_neg,object_auc,all,0.8534109269703426,8
f10,100,slope_neg,object_auc,development,0.8673775317541229,6
f10,100,slope_neg,object_auc,holdout,0.8352952031216696,2
f10,100,twi,capture_0.2,all,0.7309873949579833,8
f10,100,twi,capture_0.2,development,0.7309873949579833,6
f10,100,twi,capture_0.2,holdout,0.7421584263689527,2
f10,100,twi,cell_auc,all,0.8571988652316112,8
f10,100,twi,cell_auc,development,0.8535920515821669,6
f10,100,twi,cell_auc,holdout,0.8655509974533779,2
f10,100,twi,object_auc,all,0.8181195333295782,8
f10,100,twi,object_auc,development,0.8181195333295782,6
f10,100,twi,object_auc,holdout,0.8244593202332386,2
f10,100,z_sensitivity,capture_0.2,all,0.7184833774639601,8
f10,100,z_sensitivity,capture_0.2,development,0.7184833774639601,6
f10,100,z_sensitivity,capture_0.2,holdout,0.5263157894736842,2
f10,100,z_sensitivity,cell_auc,all,0.855901901767657,8
f10,100,z_sensitivity,cell_auc,development,0.855901901767657,6
f10,100,z_sensitivity,cell_auc,holdout,0.8128592511130794,2
f10,100,z_sensitivity,object_auc,all,0.8251820623126622,8
f10,100,z_sensitivity,object_auc,development,0.825011142412386,6
f10,100,z_sensitivity,object_auc,holdout,0.8403949680904017,2
f10,200,L1,capture_0.2,all,0.5393996247654784,6
f10,200,L1,capture_0.2,development,0.6153846153846154,5
f10,200,L1,capture_0.2,holdout,0.05405405405405406,1
f10,200,L1,cell_auc,all,0.8070086947695139,6
f10,200,L1,cell_auc,development,0.8107727168289534,5
f10,200,L1,cell_auc,holdout,0.43063840798890235,1
f10,200,L1,object_auc,all,0.7882355910629937,8
f10,200,L1,object_auc,development,0.7939598506720704,6
f10,200,L1,object_auc,holdout,0.7429541414302301,2
f10,200,hand_acc_neg,capture_0.2,all,0.9205821205821205,6
f10,200,hand_acc_neg,capture_0.2,development,0.9384615384615385,5
f10,200,hand_acc_neg,capture_0.2,holdout,0.9027027027027027,1
f10,200,hand_acc_neg,cell_auc,all,0.9026862073869304,6
f10,200,hand_acc_neg,cell_auc,development,0.8931748496636746,5
f10,200,hand_acc_neg,cell_auc,holdout,0.9372266788841896,1
f10,200,hand_acc_neg,object_auc,all,0.8518536930401692,8
f10,200,hand_acc_neg,object_auc,development,0.8685913797421358,6
f10,200,hand_acc_neg,object_auc,holdout,0.8369471306393963,2
f10,200,hand_neg,capture_0.2,all,0.9322635135135136,6
f10,200,hand_neg,capture_0.2,development,0.9375,5
f10,200,hand_neg,capture_0.2,holdout,0.927027027027027,1
f10,200,hand_neg,cell_auc,all,0.8879207227664723,6
f10,200,hand_neg,cell_auc,development,0.8858584818209909,5
f10,200,hand_neg,cell_auc,holdout,0.9442424923746536,1
f10,200,hand_neg,object_auc,all,0.8617586311489382,8
f10,200,hand_neg,object_auc,development,0.8743505977351085,6
f10,200,hand_neg,object_auc,holdout,0.8308541750204308,2
f10,200,impervious,capture_0.2,all,0.6439024390243903,6
f10,200,impervious,capture_0.2,development,0.8,5
f10,200,impervious,capture_0.2,holdout,0.07297297297297298,1
f10,200,impervious,cell_auc,all,0.7800843149839254,6
f10,200,impervious,cell_auc,development,0.8621405991269004,5
f10,200,impervious,cell_auc,holdout,0.44078071950462466,1
f10,200,impervious,object_auc,all,0.7999871720337004,8
f10,200,impervious,object_auc,development,0.7999871720337004,6
f10,200,impervious,object_auc,holdout,0.7572165801086734,2
f10,200,logit_F1_wf,capture_0.2,all,0.7413793103448276,5
f10,200,logit_F1_wf,capture_0.2,development,0.7121530698065601,4
f10,200,logit_F1_wf,capture_0.2,holdout,0.772972972972973,1
f10,200,logit_F1_wf,cell_auc,all,0.8415620611979112,5
f10,200,logit_F1_wf,cell_auc,development,0.8481403161123817,4
f10,200,logit_F1_wf,cell_auc,holdout,0.8415620611979112,1
f10,200,logit_F1_wf,object_auc,all,0.8503159510123148,7
f10,200,logit_F1_wf,object_auc,development,0.8503159510123148,5
f10,200,logit_F1_wf,object_auc,holdout,0.8465986477785956,2
f10,200,relelev_neg,capture_0.2,all,0.05172672672672673,6
f10,200,relelev_neg,capture_0.2,development,0.027777777777777776,5
f10,200,relelev_neg,capture_0.2,holdout,0.07567567567567568,1
f10,200,relelev_neg,cell_auc,all,0.5512934959566195,6
f10,200,relelev_neg,cell_auc,development,0.5615399636089291,5
f10,200,relelev_neg,cell_auc,holdout,0.47275138896548413,1
f10,200,relelev_neg,object_auc,all,0.5870780176449103,8
f10,200,relelev_neg,object_auc,development,0.5820275502524085,6
f10,200,relelev_neg,object_auc,holdout,0.5944180680671466,2
f10,200,rf_F1_wf,capture_0.2,all,0.7804878048780488,5
f10,200,rf_F1_wf,capture_0.2,development,0.8212783851976451,4
f10,200,rf_F1_wf,capture_0.2,holdout,0.7054054054054054,1
f10,200,rf_F1_wf,cell_auc,all,0.8664006262529448,5
f10,200,rf_F1_wf,cell_auc,development,0.8859571586419386,4
f10,200,rf_F1_wf,cell_auc,holdout,0.8356726212949724,1
f10,200,rf_F1_wf,object_auc,all,0.8581107726309745,7
f10,200,rf_F1_wf,object_auc,development,0.8581107726309745,5
f10,200,rf_F1_wf,object_auc,holdout,0.8610426063076102,2
f10,200,slope_neg,capture_0.2,all,0.830106100795756,6
f10,200,slope_neg,capture_0.2,development,0.8153846153846154,5
f10,200,slope_neg,capture_0.2,holdout,0.8891891891891892,1
f10,200,slope_neg,cell_auc,all,0.8745513905636055,6
f10,200,slope_neg,cell_auc,development,0.8720037712827906,5
f10,200,slope_neg,cell_auc,holdout,0.9171222077516223,1
f10,200,slope_neg,object_auc,all,0.8507471532388343,8
f10,200,slope_neg,object_auc,development,0.8683566062020786,6
f10,200,slope_neg,object_auc,holdout,0.8341108420763932,2
f10,200,twi,capture_0.2,all,0.7365433137089992,6
f10,200,twi,capture_0.2,development,0.7317073170731707,5
f10,200,twi,capture_0.2,holdout,0.8837837837837837,1
f10,200,twi,cell_auc,all,0.8609672507366594,6
f10,200,twi,cell_auc,development,0.8603226433097365,5
f10,200,twi,cell_auc,holdout,0.9086333626044817,1
f10,200,twi,object_auc,all,0.840772825847474,8
f10,200,twi,object_auc,development,0.8580818962793137,6
f10,200,twi,object_auc,holdout,0.8334313407346566,2
f10,200,z_sensitivity,capture_0.2,all,0.8069418386491557,6
f10,200,z_sensitivity,capture_0.2,development,0.8292682926829268,5
f10,200,z_sensitivity,capture_0.2,holdout,0.22702702702702704,1
f10,200,z_sensitivity,cell_auc,all,0.8768616591220739,6
f10,200,z_sensitivity,cell_auc,development,0.8970376415221404,5
f10,200,z_sensitivity,cell_auc,holdout,0.7387004175734361,1
f10,200,z_sensitivity,object_auc,all,0.8310008552041224,8
f10,200,z_sensitivity,object_auc,development,0.8289934645911844,6
f10,200,z_sensitivity,object_auc,holdout,0.8366071790016507,2
f10,500,L1,capture_0.2,all,0.4,5
f10,500,L1,capture_0.2,development,0.48947368421052634,4
f10,500,L1,capture_0.2,holdout,0.0375,1
f10,500,L1,cell_auc,all,0.7587052911616908,5
f10,500,L1,cell_auc,development,0.768551784506999,4
f10,500,L1,cell_auc,holdout,0.4195479927558104,1
f10,500,L1,object_auc,all,0.7635895226974045,6
f10,500,L1,object_auc,development,0.7749180230418669,5
f10,500,L1,object_auc,holdout,0.6812130373146612,1
f10,500,hand_acc_neg,capture_0.2,all,0.8333333333333334,5
f10,500,hand_acc_neg,capture_0.2,development,0.8114035087719298,4
f10,500,hand_acc_neg,capture_0.2,holdout,0.9,1
f10,500,hand_acc_neg,cell_auc,all,0.8529774228531993,5
f10,500,hand_acc_neg,cell_auc,development,0.8519715055488347,4
f10,500,hand_acc_neg,cell_auc,holdout,0.938122547539994,1
f10,500,hand_acc_neg,object_auc,all,0.8120825457711167,6
f10,500,hand_acc_neg,object_auc,development,0.795559496003917,5
f10,500,hand_acc_neg,object_auc,holdout,0.8286055955383165,1
f10,500,hand_neg,capture_0.2,all,0.8421052631578947,5
f10,500,hand_neg,capture_0.2,development,0.8377192982456141,4
f10,500,hand_neg,capture_0.2,holdout,0.8875,1
f10,500,hand_neg,cell_auc,all,0.8584491767721582,5
f10,500,hand_neg,cell_auc,development,0.8523207104339373,4
f10,500,hand_neg,cell_auc,holdout,0.9434821159070328,1
f10,500,hand_neg,object_auc,all,0.8239956034453233,6
f10,500,hand_neg,object_auc,development,0.8171889536744666,5
f10,500,hand_neg,object_auc,holdout,0.83080225321618,1
f10,500,impervious,capture_0.2,all,0.3333333333333333,5
f10,500,impervious,capture_0.2,development,0.5614035087719298,4
f10,500,impervious,capture_0.2,holdout,0.0375,1
f10,500,impervious,cell_auc,all,0.739033402305646,5
f10,500,impervious,cell_auc,development,0.8115697071117036,4
f10,500,impervious,cell_auc,holdout,0.5015639148807727,1
f10,500,impervious,object_auc,all,0.8055248235910709,6
f10,500,impervious,object_auc,development,0.812923152758019,5
f10,500,impervious,object_auc,holdout,0.6940292496133267,1
f10,500,logit_F1_wf,capture_0.2,all,0.6833333333333333,4
f10,500,logit_F1_wf,capture_0.2,development,0.6666666666666666,3
f10,500,logit_F1_wf,capture_0.2,holdout,0.7375,1
f10,500,logit_F1_wf,cell_auc,all,0.8207368606495484,4
f10,500,logit_F1_wf,cell_auc,development,0.7963937333727461,3
f10,500,logit_F1_wf,cell_auc,holdout,0.8450799879263506,1
f10,500,logit_F1_wf,object_auc,all,0.835640532902667,5
f10,500,logit_F1_wf,object_auc,development,0.8499231583259571,4
f10,500,logit_F1_wf,object_auc,holdout,0.8352394029697415,1
f10,500,relelev_neg,capture_0.2,all,0.0,5
f10,500,relelev_neg,capture_0.2,development,0.0,4
f10,500,relelev_neg,capture_0.2,holdout,0.05,1
f10,500,relelev_neg,cell_auc,all,0.5447531776529708,5
f10,500,relelev_neg,cell_auc,development,0.5697668487085557,4
f10,500,relelev_neg,cell_auc,holdout,0.49604965288258374,1
f10,500,relelev_neg,object_auc,all,0.6208056688577314,6
f10,500,relelev_neg,object_auc,development,0.6027093746678235,5
f10,500,relelev_neg,object_auc,holdout,0.6389019630476392,1
f10,500,rf_F1_wf,capture_0.2,all,0.6875,4
f10,500,rf_F1_wf,capture_0.2,development,0.7,3
f10,500,rf_F1_wf,capture_0.2,holdout,0.675,1
f10,500,rf_F1_wf,cell_auc,all,0.8258710662809651,4
f10,500,rf_F1_wf,cell_auc,development,0.8151967054565875,3
f10,500,rf_F1_wf,cell_auc,holdout,0.8365454271053426,1
f10,500,rf_F1_wf,object_auc,all,0.8457255360234922,5
f10,500,rf_F1_wf,object_auc,development,0.8687428397554903,4
f10,500,rf_F1_wf,object_auc,holdout,0.8327484495623799,1
f10,500,slope_neg,capture_0.2,all,0.7,5
f10,500,slope_neg,capture_0.2,development,0.6833333333333333,4
f10,500,slope_neg,capture_0.2,holdout,0.8875,1
f10,500,slope_neg,cell_auc,all,0.8389283249531697,5
f10,500,slope_neg,cell_auc,development,0.8257989829302085,4
f10,500,slope_neg,cell_auc,holdout,0.9195932689405373,1
f10,500,slope_neg,object_auc,all,0.7921734656462838,6
f10,500,slope_neg,object_auc,development,0.7779534685693233,5
f10,500,slope_neg,object_auc,holdout,0.8063934627232443,1
f10,500,twi,capture_0.2,all,0.6842105263157895,5
f10,500,twi,capture_0.2,development,0.6754385964912281,4
f10,500,twi,capture_0.2,holdout,0.8875,1
f10,500,twi,cell_auc,all,0.8612343488119886,5
f10,500,twi,cell_auc,development,0.8373380741657672,4
f10,500,twi,cell_auc,holdout,0.9323309689103532,1
f10,500,twi,object_auc,all,0.8205984572136289,6
f10,500,twi,object_auc,development,0.802451956928654,5
f10,500,twi,object_auc,holdout,0.8387449574986039,1
f10,500,z_sensitivity,capture_0.2,all,0.6,5
f10,500,z_sensitivity,capture_0.2,development,0.6947368421052631,4
f10,500,z_sensitivity,capture_0.2,holdout,0.25,1
f10,500,z_sensitivity,cell_auc,all,0.7822051433638781,5
f10,500,z_sensitivity,cell_auc,development,0.8263192440682992,4
f10,500,z_sensitivity,cell_auc,holdout,0.7538560217325687,1
f10,500,z_sensitivity,object_auc,all,0.8231345065000026,6
f10,500,z_sensitivity,object_auc,development,0.8387985994435004,5
f10,500,z_sensitivity,object_auc,holdout,0.807470413556505,1
f10,1000,L1,capture_0.2,all,0.75,3
f10,1000,L1,capture_0.2,development,0.7916666666666667,2
f10,1000,L1,capture_0.2,holdout,0.0,1
f10,1000,L1,cell_auc,all,0.8389989293361884,3
f10,1000,L1,cell_auc,development,0.869819977488607,2
f10,1000,L1,cell_auc,holdout,0.396530165676774,1
f10,1000,L1,object_auc,all,0.7496994759172139,6
f10,1000,L1,object_auc,development,0.7629388681214785,5
f10,1000,L1,object_auc,holdout,0.6523469359905595,1
f10,1000,hand_acc_neg,capture_0.2,all,0.875,3
f10,1000,hand_acc_neg,capture_0.2,development,0.8541666666666667,2
f10,1000,hand_acc_neg,capture_0.2,holdout,0.8928571428571429,1
f10,1000,hand_acc_neg,cell_auc,all,0.8685091006423983,3
f10,1000,hand_acc_neg,cell_auc,development,0.8389910175576665,2
f10,1000,hand_acc_neg,cell_auc,holdout,0.9227102219443576,1
f10,1000,hand_acc_neg,object_auc,all,0.7948397422741403,6
f10,1000,hand_acc_neg,object_auc,development,0.8116569519035115,5
f10,1000,hand_acc_neg,object_auc,holdout,0.7780225326447692,1
f10,1000,hand_neg,capture_0.2,all,0.875,3
f10,1000,hand_neg,capture_0.2,development,0.8541666666666667,2
f10,1000,hand_neg,capture_0.2,holdout,0.9285714285714286,1
f10,1000,hand_neg,cell_auc,all,0.8542558886509636,3
f10,1000,hand_neg,cell_auc,development,0.8377404799380175,2
f10,1000,hand_neg,cell_auc,holdout,0.9316583307283527,1
f10,1000,hand_neg,object_auc,all,0.7737040396782147,6
f10,1000,hand_neg,object_auc,development,0.7627799368134538,5
f10,1000,hand_neg,object_auc,holdout,0.7846281425429756,1
f10,1000,impervious,capture_0.2,all,0.7625,3
f10,1000,impervious,capture_0.2,development,0.88125,2
f10,1000,impervious,capture_0.2,holdout,0.03571428571428571,1
f10,1000,impervious,cell_auc,all,0.9201017130620985,3
f10,1000,impervious,cell_auc,development,0.9255957283259211,2
f10,1000,impervious,cell_auc,holdout,0.5806306658330728,1
f10,1000,impervious,object_auc,all,0.8215865010661821,6
f10,1000,impervious,object_auc,development,0.8220183158089464,5
f10,1000,impervious,object_auc,holdout,0.7272847947537726,1
f10,1000,logit_F1_wf,capture_0.2,all,0.8333333333333334,3
f10,1000,logit_F1_wf,capture_0.2,development,0.5416666666666667,2
f10,1000,logit_F1_wf,capture_0.2,holdout,0.8571428571428571,1
f10,1000,logit_F1_wf,cell_auc,all,0.82247150997151,3
f10,1000,logit_F1_wf,cell_auc,development,0.5488829712598449,2
f10,1000,logit_F1_wf,cell_auc,holdout,0.8472569552985308,1
f10,1000,logit_F1_wf,object_auc,all,0.8253531627859534,5
f10,1000,logit_F1_wf,object_auc,development,0.8501137094591502,4
f10,1000,logit_F1_wf,object_auc,holdout,0.8253531627859534,1
f10,1000,relelev_neg,capture_0.2,all,0.125,3
